timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371619540.16,0,43,37,0,16128512,15272960,16584704,12324864,12064000,10755328,13042688,1704704
1371619541.17,0,40,38,0,5709059,2399745,3952128,5809152,4347136,10105600,5966336,11341056
1371619542.15,0,41,53,0,2384640,5837824,3608064,15944960,5252864,10032896,66816,2754304
1371619543.15,0,60,56,0,2689536,8391168,15533824,3090432,13836544,6040320,8848896,15008256
1371619544.16,0,53,61,0,2565376,9115392,9897472,2055424,1582080,5778176,7865600,5965056
1371619545.14,0,56,63,0,13518336,11286528,1974272,15540736,3554304,15863296,11404800,3278336
1371619546.14,0,60,54,0,13506560,791296,14486528,8197120,5124864,7474688,3148288,12911360
1371619547.14,0,50,54,0,14436864,11879936,3486464,7286016,2172416,12854528,526848,12518400
1371619548.13,0,37,48,0,9132036,2458880,6559744,9517056,1645568,8261376,16712960,1901312
1371619549.13,0,34,53,0,298240,16286208,11085312,15034880,13636608,9180672,10948352,13896192
1371619550.13,0,20,53,0,6688257,13614848,666880,16136448,3480576,5117184,5246464,12520960
