time,alpha_high,alpha_low,attention,beta_high,beta_low,delta,gamma_low,gamma_mid,meditation,poorsignal,theta
1370282080.93,195067,149259,47,399540,80410,750697,60440,132952,41,0,653170
1370282082.53,38155,100379,47,64789,248373,1690005,217416,305660,41,26,1321896
1370282084.17,517591,1129292,47,264279,433455,757886,283379,334012,41,26,1114019
1370282085.6,419420,250312,47,104983,167249,1329642,66373,40111,41,26,268824
1370282087.19,552506,172911,50,341180,166669,1393869,196362,187794,41,0,1175776
1370282088.99,35882,124207,38,47355,26455,764278,32496,18363,44,0,481610
1370282090.46,4238,12113,24,15434,5981,1197864,9184,16208,23,0,255715
1370282091.91,20756,10482,29,8429,10191,100352,8728,8761,26,0,43050
1370282093.47,15484,31757,29,11065,8209,77843,4021,6091,30,0,69640
1370282095.11,2406,716,26,1672,5070,69419,2537,2240,21,0,26334
1370282096.75,119494,137740,40,118928,165316,1913039,49446,85119,43,0,174940
1370282098.18,32092,15562,26,5269,21375,374570,8756,10184,35,0,186179
1370282099.85,16052,11315,30,7346,9993,70606,6602,6570,38,0,18737
1370282101.35,52580,165927,35,37234,13549,442449,13144,15003,61,0,181723
1370282102.78,7816,3112,30,5515,9881,48752,1751,2658,54,0,21790
1370282104.34,7407,17705,44,6466,5891,7953,3691,8725,66,0,21212
1370282105.88,8199,3704,48,5089,8407,48807,6411,2558,61,0,12292
1370282107.39,12055,8688,47,5369,1792,24526,5265,4225,53,0,43641
1370282108.78,7006,28337,41,12989,9096,73230,7198,7342,53,0,114784
1370282110.28,119381,67166,34,33806,55392,495023,53108,40502,47,0,416643
1370282111.74,7557,7127,27,3911,9405,231094,2884,2834,43,0,29758
1370282113.27,252805,124642,30,105188,251155,1592576,82678,67639,44,0,380602
1370282114.64,87821,111031,30,55781,78574,502272,27033,76460,44,26,651833
1370282116.11,18538,52158,29,5789,13048,606125,8345,8801,66,0,12228
1370282117.63,49149,26199,30,38362,97345,232591,19357,24741,54,0,530372
1370282119.0,85610,358524,40,208412,97924,1646063,131285,72913,61,0,355426
1370282120.41,137448,115434,40,167475,220846,1371477,382936,60217,53,0,742276
1370282121.85,50400,20404,56,47804,15110,1698141,30026,37497,43,0,26887
1370282123.26,79129,40426,56,28024,36809,636342,39780,23358,54,0,320306
1370282124.79,84146,28443,56,54805,20875,1721970,45867,22771,54,26,264825
1370282126.52,73780,53246,53,54172,26805,1446052,23144,20481,53,0,513978
1370282127.95,17643,27982,43,27478,43429,724983,15538,18884,40,0,282762
1370282129.33,100592,281672,41,179996,196782,2272560,97101,106690,40,0,554789
1370282130.86,67969,69304,44,76307,71971,836825,56282,24249,34,0,207872
1370282132.29,13264,23356,41,9879,9399,1748901,8025,6013,35,0,119546
1370282133.84,28121,38145,41,7800,38650,889631,11313,21265,53,0,33980
1370282135.33,24098,34864,38,40861,29994,92437,23460,25190,44,0,321738
1370282136.76,7175,1511,21,1221,6057,94536,1110,882,38,0,34009
1370282138.33,99665,119367,20,50008,96826,339167,37881,33205,38,0,712194
1370282139.68,6507,6167,23,5196,9446,718198,2273,3635,26,0,28594
1370282141.28,15312,28554,24,13901,16381,66618,24200,12832,37,0,62910
1370282142.72,22229,37430,34,26164,13801,1449483,26890,25294,38,0,189889
1370282144.28,51020,143898,29,22905,17524,971742,11894,6413,41,0,505455
1370282145.76,12915,19042,21,4984,13590,121838,7529,4085,41,0,85284
1370282147.18,16803,29177,16,17093,23173,339518,7842,12980,30,0,234614
1370282148.72,9246,24212,17,8216,11073,227602,5864,4456,41,0,29985
1370282150.21,1628,3743,37,5767,14328,77190,5026,6373,35,0,14648
1370282151.55,2039,3414,38,3482,2474,158605,1133,3506,21,0,52698
1370282153.07,15505,49067,43,9930,4051,32578,7296,4350,43,0,31713
1370282154.58,28061,5552,44,9141,4648,109398,10148,2175,48,0,18728
1370282155.91,137846,186467,26,29437,72306,347098,28975,25263,57,0,655974
1370282157.44,46675,16050,30,17147,24542,37356,4838,5948,75,0,117873
1370282158.96,11893,12444,24,7162,1854,1097262,5531,2439,53,0,122245
1370282160.29,2679,12759,23,27262,21208,934817,9135,11350,24,0,191600
1370282161.94,6645,25033,37,11084,5632,169254,5728,7410,27,0,33603
1370282163.36,12842,3888,44,18720,13832,349094,8305,4976,21,0,52052
1370282164.71,8091,34831,48,5737,5359,64580,5997,6479,41,0,27090
1370282166.43,39280,153848,40,61425,18450,1965010,85621,44465,61,26,273795
1370282167.99,553793,1322758,40,432312,76266,1509381,152094,134154,61,26,2590867
1370282169.42,15202,18212,50,137299,106970,594141,65528,37716,43,0,257135
1370282170.93,304994,658283,50,150463,401479,2786929,286226,329035,43,26,1292842
1370282172.48,87674,49551,43,34986,29426,557440,45676,35996,47,0,578877
1370282173.91,135010,131968,43,42588,36819,518046,22269,21138,47,26,190528
1370282175.32,29811,26145,40,12587,7624,596281,4768,4269,41,0,78275
1370282176.83,499375,279986,40,172884,384919,1903077,200117,265396,41,26,424149
1370282178.4,40003,78889,41,31395,66100,672881,38781,24798,27,0,259506
1370282179.84,31391,6319,41,6514,6147,489005,25271,12664,27,26,13847
1370282181.29,51651,182713,41,100419,25622,362880,158384,84107,27,26,203447
1370282182.69,191441,112438,37,137178,206232,1557349,186671,159927,48,0,288441
1370282184.12,13233,13685,37,30149,18688,406896,43750,39576,48,26,38230
1370282185.51,33456,29554,40,13824,19059,84700,34862,11672,56,0,96128
1370282187.03,53298,44306,41,19842,31184,815273,42181,37746,57,0,74269
1370282188.56,18025,38174,41,61138,53986,318345,71998,50725,57,26,239824
1370282190.1,104213,382836,41,77703,410092,1058758,56633,149085,63,0,392657
1370282191.77,177456,123985,44,128300,25563,169430,37066,44613,74,0,75572
1370282193.21,783560,629777,44,213786,834528,1062993,101359,59094,75,0,1073269
1370282194.64,15605,11870,50,42251,46190,1207775,17220,31090,54,0,173123
1370282196.2,89259,266552,48,76236,106878,1019010,59474,27731,51,0,729271
1370282197.77,65545,181533,48,114094,115356,742050,70765,75106,51,26,353885
1370282199.37,13717,5635,37,6245,17758,96818,4445,2660,35,0,59423
1370282201.02,271478,806635,38,237654,193422,2738535,457634,372315,37,0,1185883
1370282202.65,71607,88213,40,102701,58489,803793,162772,53471,50,0,203754
1370282204.26,2789,1704,41,3052,2831,16769,3089,1644,38,0,29733
1370282205.7,109016,210667,50,191145,123476,1440488,77670,58281,44,0,441736
1370282207.3,23492,17984,47,88857,71801,618426,82234,28846,21,0,258254
1370282208.93,7614,4993,47,2171,2585,335242,750,364,26,0,23528
1370282210.38,4777,3861,43,2539,3301,91968,3070,908,47,0,16233
1370282211.77,49360,52925,38,43531,59890,2092595,16752,11581,30,0,577829
1370282213.23,31325,324166,17,43750,99999,260865,24737,30970,40,0,1528865
1370282214.88,6569,6799,17,2402,4092,672877,2425,2707,40,0,22778
1370282216.27,7590,42850,23,31352,21300,608424,27795,11484,34,0,147033
1370282217.87,16357,45617,34,32764,45450,553743,33471,12115,44,0,72329
1370282219.33,35417,985,51,31665,19178,185561,12915,6700,43,0,159505
1370282220.8,22730,27968,54,16509,82478,867010,6540,6592,35,0,117525
1370282222.27,40233,9477,51,19327,49339,1365042,9048,7188,37,0,102204
1370282223.74,3946,3809,38,2680,4679,128220,1134,1223,26,0,52255
1370282225.2,19923,33856,30,14253,33251,51068,8106,9775,34,0,110736
1370282226.8,6791,15613,23,2585,6014,550157,2018,2018,40,0,42592
1370282228.32,22218,28138,14,12682,22531,1148783,9252,17950,35,0,237142
1370282229.75,13294,103094,16,12366,47957,1755498,12675,3464,48,0,137353
1370282231.31,23594,25438,14,5866,5563,372362,4895,6183,60,0,29711
1370282232.86,16847,6242,24,6749,2910,13390,3018,1689,63,0,31199
1370282234.41,8962,20095,30,4583,7108,12680,4961,7980,80,0,19211
1370282235.98,14588,16960,40,7320,8094,42457,3448,3475,83,0,20502
1370282237.54,13353,26288,51,17274,15880,112774,9127,3849,78,0,31779
1370282238.91,16989,17060,48,18522,16547,675514,13180,9092,64,0,178260
1370282240.48,3346,6749,50,3873,10440,845587,4117,2593,51,0,22830
1370282241.97,63840,60095,29,22535,33388,629507,17950,20383,26,0,1738251
1370282243.55,85098,69450,23,36136,63257,2665142,74254,16669,27,0,144403
1370282245.13,11423,8899,26,20176,19794,168895,11977,5167,24,0,108227
1370282246.59,30716,32858,27,35510,16513,1014985,22303,5960,26,0,192921
1370282246.92,24108,37086,47,8244,29778,348137,19518,2603,47,0,94244
1370282248.59,27512,12421,48,9845,25325,162915,8237,4777,54,0,18408
1370282250.05,13652,25643,35,9230,7469,75842,7317,5106,51,0,105651
1370282251.47,9946,34192,34,7328,10673,692819,4642,4626,61,0,46945
1370282253.05,35266,2649,35,12080,23494,329925,5140,4165,57,0,99276
1370282254.66,6939,4819,35,7991,13783,64812,7401,4614,43,0,45614
1370282256.27,19875,36632,38,13829,25580,196416,5307,3747,48,0,65812
1370282257.69,5200,6920,51,7398,7062,75590,1701,3526,47,0,7271
1370282259.11,8612,9510,57,4397,9403,10650,4838,4222,57,0,6164
1370282260.73,63498,87967,48,14240,15295,129884,8510,7763,70,0,222713
1370282262.25,14328,4901,48,17503,17745,2183039,3523,4722,70,25,15366
1370282263.86,32096,61919,48,47472,38974,2086804,41847,14730,70,51,255618
1370282265.26,80306,94924,48,85737,55315,2482729,30641,100390,70,51,155443
1370282266.86,40965,9768,48,45069,79751,1263290,10874,5542,70,51,100722
1370282268.44,21458,67232,48,38465,19354,875458,3928,2947,70,51,222725
1370282269.98,35202,62817,48,47676,43263,1140003,10376,3139,70,51,165135
1370282271.52,92192,79993,48,35786,60546,1038017,33862,9484,70,26,121280
1370282272.94,9829,3646,48,12263,4574,905881,16238,10930,70,26,52523
1370282274.34,39495,48802,48,33833,31090,1968506,13030,9687,70,26,168094
1370282275.87,93375,48668,57,96995,235558,1842583,122917,32377,66,0,102584
1370282277.45,26550,22599,43,26356,33629,999613,16614,12704,51,0,317362
1370282279.04,4970,5016,47,5286,1655,290166,2795,2790,47,0,10420
1370282280.59,54328,97966,50,15388,33637,406934,20665,7573,50,0,161397
1370282282.1,53027,12119,35,28647,95580,1247201,49997,27461,41,0,347273
1370282283.58,33825,22925,40,21315,6201,1350196,8276,8096,51,0,127173
1370282285.21,5117,1399,34,2971,5021,56228,16150,3804,44,0,14157
1370282287.15,6205,5062,37,20457,8725,273264,14109,13031,63,26,83175
1370282288.77,194940,179603,50,93356,147522,893934,93325,50609,77,0,444023
1370282290.2,478584,530654,61,271112,153676,1498692,71958,77833,78,0,1560762
1370282291.81,492574,318327,56,143068,252099,679003,81047,65906,81,0,148096
1370282293.41,135679,197201,48,123078,42278,939274,50577,97378,75,0,404340
1370282294.88,211791,776588,43,131713,76485,1617711,58676,36155,77,0,1535420
1370282296.52,24321,29250,41,8783,15979,684468,21320,4114,80,0,43247
1370282297.92,138008,93529,44,128784,84018,1857480,159647,62126,67,0,367126
1370282299.52,67382,293280,43,115872,46943,739801,54999,99915,67,0,431380
1370282301.15,26965,46171,43,9607,11597,1008379,19747,10405,67,0,96164
1370282302.82,22115,26719,51,24772,5086,499619,8281,9317,66,0,48323
1370282304.22,7582,22604,43,6312,5766,1475068,4307,4277,67,0,43197
1370282305.6,397452,150356,41,206362,180556,2117815,41799,77493,64,0,1167729
1370282307.19,127202,77745,38,32847,239945,350419,51123,52361,53,0,691933
1370282308.75,173064,481473,26,58955,55132,1526926,60885,60230,63,0,302480
1370282310.34,30834,8369,37,27238,32021,1095106,16418,8637,60,0,52816
1370282311.88,87775,5990,47,105096,31573,1185480,61819,26365,56,0,176808
1370282313.47,3535,6162,56,3655,4334,99138,5719,5767,63,0,15348
1370282315.04,78078,26431,63,43359,46263,1050779,45592,24077,48,0,208700
1370282316.4,233277,654822,48,137085,242134,2305109,273708,53281,48,0,2124669
1370282317.87,29165,36090,40,34257,16020,211310,20578,25624,44,0,258510
1370282319.33,479704,1247343,27,127975,145489,789172,228181,70099,50,0,1916254
1370282320.95,26895,18396,27,22072,19919,861014,7236,11456,50,0,96549
1370282322.77,68029,73408,43,14862,20532,192080,31681,4697,61,0,90427
1370282324.54,78346,161385,43,97042,113949,1146662,146668,59430,56,0,604210
1370282325.98,20775,12825,43,7226,6891,1777657,2993,2808,56,26,73061
1370282327.45,187232,68593,43,46089,67114,1398562,46234,22866,56,26,416614
1370282328.88,355378,180595,38,183304,209489,3254222,144305,138414,56,0,804500
1370282330.32,11237,4999,30,2962,5849,486921,6257,9362,56,0,64240
1370282331.79,34695,26336,41,54100,102325,1166001,38001,9251,37,0,256537
1370282333.25,85893,145705,44,185561,62195,1585214,154898,133329,34,0,893391
1370282334.65,226045,253473,38,93479,114006,898721,74175,86263,30,0,960559
1370282336.12,14000,67049,51,20546,30985,312194,14416,5999,43,0,59082
1370282337.75,14247,16214,53,31841,26417,997338,70665,34821,44,0,129951
1370282339.39,361537,247174,53,273874,68574,1033395,230133,101171,44,26,1776831
1370282340.78,24703,1861,47,3895,7460,23762,8916,5682,53,0,36725
1370282342.65,51500,162600,41,71523,44884,1691544,67576,54209,43,0,1547423
1370282344.26,152441,132805,30,29529,90747,2227148,124359,28334,43,0,287817
1370282345.83,41507,57615,24,26762,63029,1391284,8798,17515,50,0,178547
1370282347.35,21753,28636,23,12499,6523,111114,8727,5271,43,0,187141
1370282348.91,39046,13305,35,24770,10770,1745500,29699,12395,50,0,129760
1370282350.48,37358,168889,44,54677,17690,672588,33151,21661,54,0,105769
1370282352.03,64113,408003,37,69362,62748,1383922,75751,60291,53,0,1537872
1370282353.4,23458,43538,48,24268,9171,736703,7956,9439,64,0,49011
1370282354.99,40829,826,56,42534,76470,1246801,16600,19402,61,0,77999
1370282356.56,47677,46073,56,56054,31557,1054732,50621,42534,47,0,252697
1370282358.17,45724,39463,60,18991,52516,807809,16327,14177,44,0,275174
1370282359.56,28727,60210,53,31635,40454,851731,5342,19114,30,0,334121
1370282361.04,33394,30698,43,17932,25082,82726,13904,11548,41,0,75962
1370282362.71,7584,101377,30,21915,15608,709015,13202,10362,70,0,249522
1370282364.36,38439,47069,23,20817,4078,159168,13289,4457,63,0,173975
1370282365.97,5372,12358,37,7762,17297,704894,3211,2479,60,0,15306
1370282367.57,4483,11593,48,7238,8935,1015523,8200,3594,51,0,40101
1370282369.15,36373,32935,51,15557,13572,252608,9059,3784,56,0,85538
1370282370.77,248367,112293,57,242009,128461,1278781,48058,26730,51,0,1142703
1370282372.23,2286,49586,50,13256,14648,546819,9364,7998,50,0,102855
1370282373.84,13681,4636,41,2473,2745,1495960,10149,2767,56,0,25195
1370282375.4,5904,30620,38,5241,3555,979928,2552,2259,60,0,34725
1370282376.86,56737,20543,20,10365,33340,809044,33170,31943,54,0,443817
1370282378.33,43141,55061,21,26994,28979,582738,13051,15593,54,0,190295
1370282379.73,5698,4681,27,3856,2832,237958,3294,1716,50,0,23073
1370282381.32,4585,11743,38,11239,4111,657551,3239,1743,43,0,25148
1370282382.95,28779,17142,57,23780,60259,288968,25658,14481,48,0,73633
1370282384.54,16481,27656,63,23328,54030,899630,11364,11126,44,0,109661
1370282385.88,137709,50156,63,77304,140622,1803561,69513,43316,44,26,329496
1370282387.46,213869,374121,57,85377,132385,2647444,83201,92265,51,0,531875
1370282389.05,260161,256239,44,60990,75472,594688,72204,23000,57,0,503962
1370282390.6,20799,48925,38,26497,19774,271458,24387,13753,57,0,194180
1370282391.98,18859,19198,43,20147,14939,943139,13024,15588,66,0,36840
1370282393.57,144087,661907,35,65014,87296,1718776,68280,51730,63,0,1506778
1370282395.17,62217,37986,43,122034,118893,2547455,43486,61633,41,0,721734
1370282396.56,9410,9075,43,5893,10477,41126,1448,5215,43,0,44369
1370282398.2,8564,78272,30,36160,59545,720013,23763,32895,29,0,466727
1370282399.83,7658,24260,41,7616,3894,451408,18948,9845,30,0,49743
1370282401.64,23575,11937,34,15998,10537,261028,11893,14975,40,0,214843
1370282403.15,388750,552624,35,240577,158499,1561897,196900,49635,40,0,1192760
1370282404.77,202668,669429,38,202714,90554,1986054,210444,67729,48,0,399021
1370282406.34,84695,119405,44,106964,85086,568953,42399,67974,51,0,824951
1370282407.79,98867,186622,35,40200,95289,1009714,75086,33324,51,0,1789431
1370282409.25,37884,34001,26,6967,5034,1006699,10756,10903,54,0,76409
1370282410.64,256227,179031,26,94649,53605,833444,120239,55443,54,26,215879
1370282412.1,441063,405301,16,110648,156836,2018127,82783,37395,48,0,1098659
1370282413.57,31138,163363,13,63292,7618,929678,38913,39538,50,0,659406
1370282415.18,26434,19843,30,32354,48093,869130,39638,17673,51,0,186796
1370282416.78,60310,27892,40,18209,51061,715267,24218,23300,48,0,64925
1370282418.35,72178,89650,44,31851,23411,241545,8090,13906,51,0,137252
1370282419.93,28088,62046,54,21763,31121,358286,6976,14144,67,0,11750
1370282421.35,16147,5648,50,19168,20662,1179220,9350,12784,61,0,209950
1370282422.91,148779,93492,57,202389,56696,1385797,216943,258966,56,0,434843
1370282424.5,21338,12979,66,30966,18910,330863,23768,12083,44,0,84124
1370282426.07,37218,56779,57,42871,60693,1879636,28076,25342,23,0,447020
1370282427.46,37616,33031,61,19120,15373,159910,16109,22179,44,0,61664
1370282428.99,687496,216647,56,349013,372850,1129796,261753,197016,48,0,1240377
1370282430.57,159220,41975,60,136697,129321,1332512,126784,18905,54,0,107612
1370282432.02,102781,274769,66,66688,100963,1093756,35521,23918,77,0,84985
1370282433.61,41514,185581,64,67213,19267,766749,43309,44092,69,0,447713
1370282435.21,67649,296094,53,56067,43160,1794170,27500,27799,67,0,921626
1370282436.84,44171,152079,30,77011,81030,2186891,63006,71753,50,0,1917191
1370282438.77,105576,93363,26,136085,93670,1644588,67979,164585,14,0,529140
1370282440.39,46387,52007,26,24108,22234,1503984,28639,11226,14,26,97912
1370282442.03,33300,36853,26,26942,29378,914546,40793,15905,14,26,34312
1370282443.55,40319,91378,26,16946,28011,840441,13167,15170,14,26,201013
1370282445.11,24080,14716,26,18447,29945,903132,7652,9047,14,26,65992
1370282446.59,22703,12656,35,5226,4653,130068,4529,3953,29,0,71851
1370282448.04,15639,9401,35,7460,20979,625455,4486,3357,29,26,48886
1370282449.43,130912,190526,35,32943,59380,1268501,13926,16501,29,26,253549
1370282450.88,182005,221647,47,103269,157157,2025357,173420,173693,50,0,238730
1370282452.53,9551,5495,47,5674,4275,1126213,3764,2403,54,0,42694
1370282453.95,12450,76836,51,58180,39560,614490,90342,22694,57,0,106334
1370282455.32,23753,75277,64,38297,13468,227914,23774,18676,61,0,96212
1370282456.9,9297,76580,50,24533,58772,514219,48603,11885,43,0,663873
1370282458.32,277077,216633,53,150726,81828,1058832,92693,42861,51,0,611401
1370282459.68,91879,114026,44,81003,59716,1346423,110876,48097,51,0,346602
1370282461.29,51038,12341,44,24384,12942,748625,28442,12281,53,0,47131
1370282462.93,286282,204660,57,150039,185355,1624534,55584,47857,66,0,662706
1370282464.31,32181,10806,70,54773,60330,1138340,52974,27903,56,0,55150
1370282465.85,24399,26949,81,79379,18795,1399252,32114,41088,50,0,142787
1370282467.29,4281,4163,80,3832,12267,57329,1623,1898,40,0,14775
1370282468.91,38363,18060,77,22608,18769,682724,14213,9128,35,0,157968
1370282470.31,24780,556214,60,120189,73810,1085267,97702,39113,41,0,868774
1370282471.94,70256,118862,44,32412,44939,1190005,33412,10203,53,0,212939
1370282473.9,99843,255815,35,50235,47035,2121472,11331,28341,54,0,490844
1370282475.36,41214,116614,40,54917,28284,732975,57753,15730,50,0,624909
1370282476.8,14363,42121,44,40776,73933,228083,7785,6680,38,0,388041
1370282478.4,7766,17822,41,16163,13843,109872,6785,3941,35,0,64579
1370282479.97,36932,72827,40,8946,1578,338262,4142,5645,47,0,46708
1370282481.44,9057,16304,48,13423,12598,44381,3049,1973,50,0,52914
1370282483.12,108293,437071,51,96063,98644,329834,15991,29110,77,0,212032
1370282484.54,31653,110245,38,22521,29676,612482,16773,10899,78,0,348400
1370282485.96,91338,111766,40,24514,33476,474957,16492,15176,70,0,161631
1370282487.43,23565,34078,38,16600,13805,232904,15182,9247,78,0,61975
1370282488.86,55126,47463,24,24102,58358,817743,19394,25528,54,0,620383
1370282490.43,115432,29007,35,89679,88261,837939,16403,19540,48,0,640943
1370282492.03,9548,34624,24,4326,5116,465040,5304,5275,37,0,143918
1370282493.63,58528,253751,20,37177,60010,914694,34795,34134,41,0,166898
1370282495.2,88210,100785,24,28612,94413,1437430,51312,12844,53,0,298106
1370282496.56,26519,13881,13,14617,18689,1888167,6028,5752,44,0,482412
1370282498.15,42606,76019,14,22415,118801,1424917,17272,12634,40,0,580647
1370282499.76,15455,15542,16,8805,14910,703828,1035,2102,27,0,73190
1370282501.31,78600,34320,10,15020,27715,1836860,14331,22765,21,0,413318
1370282502.93,19496,13196,20,4354,4546,572067,3867,1552,48,0,20159
1370282504.49,69463,217391,29,116870,136925,1294948,61053,38748,53,0,857886
1370282506.11,5982,8781,29,2023,1276,496754,522,457,53,26,7211
1370282507.75,5392,7617,38,6934,9296,83687,5765,3320,53,0,19591
1370282509.15,71176,28797,48,25841,75541,589020,15380,10496,54,0,204544
1370282510.74,5110,2960,61,8842,9394,85007,1826,2504,41,0,10397
1370282512.5,7282,79354,20,30475,13172,306029,14293,17228,34,0,212025
1370282513.97,49927,52876,23,13770,31998,1269211,4471,4115,38,0,28542
1370282515.39,7885,10692,34,2494,4318,1358441,2564,785,63,0,22763
1370282516.96,9709,16778,30,2590,1421,124079,1473,1213,74,0,34461
1370282518.59,9093,10482,21,5334,5761,721790,1442,2006,63,0,147245
1370282520.03,10770,9784,21,4512,11731,2474921,2441,2156,63,26,56470
1370282521.46,19706,16323,21,13940,20682,1160875,8244,1952,47,0,98553
1370282523.14,25344,24555,21,20541,17789,562509,5003,1513,34,0,274956
1370282524.77,25366,33980,30,38192,85294,2622172,15041,12414,17,0,287113
1370282526.41,1915,7376,41,2506,10049,228463,2702,796,27,0,14973
1370282527.81,26943,22910,37,65127,57893,1154173,22022,21532,11,0,1198532
1370282529.25,92594,44857,43,60932,101339,2241869,13924,3392,20,0,279018
1370282530.86,6203,90467,27,4459,10841,631505,5466,3653,35,0,121192
1370282532.42,36647,22480,29,30444,62958,498659,4163,4981,34,0,150860
1370282533.93,13450,2158,38,8114,13408,148137,2717,5075,50,0,56437
1370282535.5,17471,18875,29,6939,20806,809116,2220,1338,51,0,70375
1370282537.1,24438,19434,44,37803,29135,835048,20073,20681,34,0,347976
1370282538.48,40174,94323,43,20712,36248,383187,11167,3707,51,0,39130
1370282540.01,6501,9236,43,4692,3100,946788,693,798,57,0,26417
1370282541.59,98636,55237,44,29782,26222,626866,6105,3748,61,0,222744
1370282543.23,45608,35441,47,17718,13566,720426,3696,1781,80,0,77161
1370282544.58,21749,3873,37,7529,10766,477952,4256,1256,56,0,180330
1370282546.19,14542,1274,40,9053,17323,561322,5518,10043,50,0,35788
1370282547.67,67574,19167,41,14791,99311,610264,9596,2876,47,0,101786
1370282549.29,25046,62321,30,26019,69292,1394158,12183,8469,30,0,514356
1370282551.09,9859,3331,30,1811,16335,302695,753,1032,47,0,57105
1370282552.54,25122,4141,35,17870,14566,113271,6205,18563,40,0,100605
1370282554.09,5356,1982,30,1756,2420,132588,1391,1062,44,0,20515
1370282555.71,48496,11744,26,6768,9806,109106,10600,3187,44,0,76697
1370282557.17,17130,39006,37,9903,15742,61828,4423,8570,57,0,57778
1370282558.57,8430,3491,38,5498,10751,53623,3824,2285,61,0,21171
1370282560.16,42987,37429,41,17105,13316,893087,6674,2184,66,0,126959
1370282561.64,11106,14554,43,5916,2590,623478,2489,1260,57,0,74727
1370282563.31,9878,16973,35,7025,39071,727591,2614,7132,44,0,141939
1370282564.69,88351,88429,21,10248,21021,130162,5967,11030,56,0,144453
1370282566.3,17501,13964,24,9158,8584,1872846,6219,4669,56,0,40234
1370282567.77,33449,91491,34,52555,24593,414864,5036,3781,60,0,260461
1370282569.39,32050,67262,40,27248,17162,2281471,15050,8213,67,0,216009
1370282570.75,12039,30301,38,3495,6016,827002,6229,3064,61,0,79976
1370282572.33,1713,1100,34,1277,989,32445,428,354,50,0,14152
1370282573.92,34965,38690,30,26873,41944,1975699,16358,6549,47,0,185576
1370282575.47,859,1851,30,999,595,297865,428,119,47,26,6547
1370282576.99,29415,18452,29,10578,16268,1080382,11001,8570,48,0,78900
1370282578.57,12695,14319,38,9819,7254,81776,2338,6881,38,0,130743
1370282579.98,24108,52505,37,10894,15568,632228,18902,8611,50,0,108428
1370282581.38,15329,31276,34,12369,12239,1096895,1939,4981,51,0,109597
1370282582.96,5923,8271,38,10506,10537,88769,5475,3238,41,0,66388
1370282584.61,83215,22758,40,14496,19940,70538,3068,4443,54,0,99080
1370282586.04,35402,13381,40,6413,20595,101776,4805,3099,54,0,58181
1370282587.47,87299,49315,34,7766,34213,2020755,3265,3942,67,0,67730
1370282589.09,6408,11134,23,4143,4929,131869,2211,1380,67,0,97622
1370282590.88,9146,7773,69,15113,12684,16747,1779,1685,37,0,31878
1370282592.5,6048,10657,69,10501,11310,64950,3491,2293,30,0,75476
1370282594.12,1796,5888,67,1995,2626,108036,580,445,44,0,6380
1370282595.47,11376,10029,61,2538,2325,65367,447,1109,60,0,23679
1370282596.92,18115,18335,44,5737,11806,427505,6199,2152,64,0,56840
1370282598.38,14096,14886,38,5037,19907,53546,8356,3323,69,0,60964
1370282599.75,16596,17521,37,7416,7829,21564,1492,1873,70,0,23339
1370282601.2,25150,8428,37,5435,10534,33109,5453,4444,64,0,74178
1370282602.82,2328,25287,35,4125,10140,13592,4018,2186,64,0,50218
1370282604.3,11920,16451,44,7076,5481,13109,4722,4292,74,0,17711
1370282605.86,10872,2323,40,2976,3095,21756,1407,1254,67,0,19898
1370282607.31,3135,5293,54,4312,3945,104759,706,1203,67,0,12901
1370282608.75,5225,4383,53,4201,10875,17535,4246,3422,54,0,75885
1370282610.32,11140,20251,51,4302,5700,13412,2984,2651,61,0,7807
1370282611.86,6628,7387,61,8318,9656,45351,974,3162,57,0,18896
1370282613.43,5683,22004,51,7988,11110,74906,7344,2640,54,0,78863
1370282614.98,7143,15922,60,5032,6762,41463,1775,1325,77,0,14286
1370282616.49,6821,11123,63,5972,9394,17972,1799,1826,63,0,22431
1370282618.08,23672,33488,35,7111,57552,682724,2011,4696,51,0,447933
1370282619.5,3379,14649,30,2816,3667,97414,1841,1289,54,0,32673
1370282621.02,63029,47919,23,12440,9741,256638,3383,3942,51,0,149473
1370282622.58,3532,17324,1,638,7774,355633,1631,831,56,0,20121
1370282624.07,17398,35517,13,14498,44246,727845,6364,7465,61,0,217642
1370282625.49,2215,790,23,1543,2074,191650,653,698,56,0,7425
1370282627.05,32679,236849,21,18860,18886,303634,4049,4821,64,0,171605
1370282628.65,42595,10002,37,16698,19297,1013267,11465,2806,51,0,210171
1370282630.44,2667,2090,53,1096,2650,144300,1181,947,64,0,7110
1370282632.04,11282,6354,60,4430,3550,25713,2212,3153,60,0,29092
1370282633.49,10286,1861,50,6318,7147,94420,1894,3242,44,0,56457
1370282634.88,3991,26877,56,7441,3114,25686,5220,1502,67,0,3489
1370282636.33,8665,10303,60,5269,7613,13506,2566,2778,69,0,19976
1370282637.78,63780,132151,43,15932,43721,669200,10593,4390,64,0,717778
1370282639.34,5222,11052,41,2335,11479,626539,835,950,75,0,20177
1370282640.94,946,7149,40,7619,6236,31466,1913,776,50,0,29702
1370282642.43,16325,39168,40,10484,13071,114123,4608,3308,56,0,28098
1370282644.11,12713,18067,60,20813,11254,119294,6549,3201,56,0,111697
1370282645.72,10358,23628,69,15505,23593,143124,3167,3478,54,0,53500
1370282647.12,17620,3894,61,6453,14319,54646,2424,4402,57,0,50585
1370282648.7,4974,4586,66,4588,6077,79924,2745,2003,50,0,11473
