time,alpha_high,alpha_low,attention,beta_high,beta_low,delta,gamma_low,gamma_mid,meditation,poorsignal,theta
1370248486.93,7267,6651,40,6671,9418,102002,2788,720,44,0,41244
1370248488.1,2084,8777,30,1550,7317,37570,2976,1524,27,0,58705
1370248489.34,3422,3974,37,4852,4587,42519,1717,1173,26,0,44614
1370248490.58,2890,9620,48,2842,7216,32157,1378,1428,20,0,23475
1370248491.81,3292,12467,50,3788,5553,39491,1537,1627,30,0,11031
1370248493.0,5736,12362,69,6572,6309,55135,1052,1448,41,0,30042
1370248494.24,9836,14936,77,7176,3654,23628,1172,965,60,0,18902
1370248495.4,5264,6426,87,7452,6037,6576,1488,4275,57,0,23642
1370248496.65,7342,19493,84,3679,4809,21186,1491,1814,67,0,5242
1370248497.83,18062,13352,83,4625,21334,19889,2090,1893,75,0,9634
1370248499.08,9398,4698,70,5335,12084,28393,1543,975,60,0,60214
1370248500.26,7436,10183,60,2498,6391,50867,1880,1818,67,0,18478
1370248501.53,4330,17086,53,4283,9302,5151,1452,2356,50,0,50676
1370248502.71,3168,3305,50,3333,5592,52454,497,1714,30,0,34866
1370248503.95,407,2036,50,2727,1678,16856,1819,1304,20,0,38079
1370248505.12,6436,8836,57,4697,6200,47813,1622,2569,20,0,14763
1370248506.38,6425,1638,69,4472,1315,43916,1022,1388,20,0,18553
1370248507.54,7601,9719,83,8234,2422,30049,3421,3119,34,0,18585
1370248508.79,8097,16162,91,5359,4929,32951,3261,463,64,0,10184
1370248509.96,3641,1320,90,4597,6065,21849,1654,1465,50,0,25373
1370248511.26,4809,8458,83,3478,9295,67250,3690,1521,50,0,23894
1370248512.43,8876,2346,84,7615,2114,31724,1786,1171,48,0,11667
1370248513.66,2941,5892,80,3175,7394,35335,1715,1780,30,0,26746
1370248514.82,10693,6433,66,5519,5444,29918,1392,1743,34,0,97528
1370248516.07,63815,8474,64,5597,7017,4084,1482,1632,56,0,8012
1370248517.23,5619,2710,60,7028,6333,18624,1553,1778,48,0,20618
1370248518.48,13388,22000,56,3762,12025,40242,2305,1533,61,0,27095
1370248519.63,10333,5623,63,3516,7663,73952,1544,2254,74,0,19716
1370248520.85,4586,1398,78,5286,3742,39298,1611,1811,47,0,15508
1370248522.03,2656,2214,87,8914,4538,40939,2222,1835,43,0,14781
1370248523.26,11089,14577,88,3860,6053,107538,1785,2040,40,0,34947
1370248524.46,6780,17512,84,2999,7467,3478,898,1212,43,0,20337
1370248525.65,5317,3345,75,5913,4920,54780,2668,1295,40,0,45008
1370248526.86,3680,3854,41,2222,14354,116920,3229,1701,29,0,92698
1370248528.04,5348,7134,34,2912,6038,91345,1248,1650,14,0,82458
1370248529.26,91535,12157,37,12065,16688,84215,1383,898,26,0,15909
1370248530.49,29035,22376,26,6603,3401,291600,1491,1981,37,0,100651
1370248531.67,10628,19840,24,4202,5448,243380,2675,1072,44,0,190681
1370248532.8,4185,595,54,9457,2855,44695,1763,2097,48,0,12778
1370248534.01,2256,4707,60,13294,6867,47320,1668,4312,14,0,64606
1370248535.15,9180,3094,75,5798,1169,41323,1067,916,14,0,18886
1370248536.36,12759,4111,81,3453,4891,11627,2014,1226,20,0,59016
1370248537.49,15496,8411,54,2843,30166,13452,1186,1337,24,0,37940
1370248538.67,112102,2940,35,5642,30573,20007,4113,836,48,0,110252
1370248539.85,30401,8551,26,6216,5923,141840,1129,1334,51,0,50997
1370248541.04,7241,50138,29,4531,4632,67725,3347,673,70,0,20619
1370248542.28,2013,25218,26,4880,5091,671897,4461,899,69,0,104695
1370248543.45,10121,18288,40,3909,6430,201259,1304,1830,74,0,12758
1370248544.68,20946,5599,38,2944,22199,663591,1754,1577,70,0,20877
1370248544.81,16526,3861,53,7630,4446,324682,1484,1769,38,0,61101
1370248546.03,9485,19634,23,4730,54489,491432,3202,998,23,0,304337
1370248547.24,12579,9906,27,14348,14059,1162448,2459,987,1,0,149636
1370248548.46,4792,1473,43,2864,24486,750588,2893,1014,7,0,11301
1370248549.65,1618,6306,51,4114,4821,116542,1498,1527,8,0,14030
1370248550.94,538,13197,78,5163,8408,51914,1686,2915,26,0,16106
1370248552.13,2739,16293,77,6384,6208,124212,1193,1124,30,0,70863
1370248553.36,7505,3566,57,992,3594,19356,752,313,38,0,29592
1370248554.55,36426,11845,27,3418,15390,401498,2088,876,30,0,214248
1370248555.76,3727,8022,1,812,4900,900004,407,368,17,0,90188
1370248556.96,785,1199,1,89,732,542482,50,46,16,0,10081
1370248558.17,5191,32211,1,3712,4999,269538,1638,1553,23,0,68131
1370248559.39,5047,9012,10,3586,9196,37095,1234,769,34,0,12786
1370248560.59,4806,8559,43,4988,9452,15958,2533,2801,48,0,10515
1370248561.84,16014,2102,67,7265,1558,34698,2373,877,51,0,55465
1370248563.01,96016,8086,74,7391,8330,19758,1053,1355,69,0,16117
1370248564.22,212644,8303,54,4702,11302,18527,1766,1253,88,0,17069
1370248565.42,19548,4548,56,8324,1714,150372,1764,896,91,0,10136
1370248566.64,5262,5884,63,4186,8025,17351,3180,598,93,0,13199
1370248567.8,951,3071,69,4905,5132,9796,2300,1573,57,0,35196
1370248569.03,46436,6566,80,6241,5491,98324,2252,2148,40,0,58631
1370248570.19,90257,15176,64,9193,22860,22675,1367,1730,40,0,50723
1370248571.51,6428,5666,60,9600,13384,52448,2133,1319,27,0,70758
1370248572.68,7638,5773,56,3115,5319,6012,1070,2066,43,0,19618
1370248573.92,3571,25569,50,1543,5733,62442,1659,580,48,0,20711
1370248575.07,7057,2233,66,5136,6326,19483,2255,2696,40,0,8621
1370248576.31,891,8234,66,2648,1963,14114,1772,701,53,0,13606
1370248577.49,15178,2291,66,2943,31393,24945,2958,866,50,0,14450
1370248578.74,116799,12960,70,7355,10627,20163,1549,1308,61,0,16539
1370248579.9,5927,5087,54,3531,5430,4395,2857,935,51,0,52008
1370248581.13,9309,1737,51,2043,5873,21393,1196,878,51,0,13292
1370248582.3,7478,2901,51,1506,5791,14646,1045,854,57,0,6111
1370248583.55,6590,15075,54,7172,16715,306609,1001,833,30,0,77296
1370248584.72,7050,26421,66,8200,21818,15038,1834,1267,44,0,20841
1370248585.97,6114,6789,60,1903,4359,40061,1319,1642,43,0,23865
1370248587.1,2078,4755,66,3756,1923,14224,1082,923,35,0,18661
1370248588.29,2875,3333,77,2667,5658,28727,1515,580,41,0,6917
1370248589.46,2763,12199,64,1841,5326,14939,1585,998,37,0,25207
1370248590.66,7554,13859,70,4343,5863,23383,1048,1189,40,0,23317
1370248591.87,90566,6934,57,4548,7818,90781,2647,1429,63,0,10050
1370248593.0,9841,6493,48,1529,4727,43294,1509,785,75,0,6017
1370248594.21,7175,2687,54,3265,2039,14227,2854,860,74,0,21014
1370248595.36,4159,14804,50,2524,6447,16303,1887,764,77,0,14592
1370248596.58,4458,4592,63,2531,4442,6704,1717,1276,57,0,9137
1370248597.72,4537,7408,67,4301,5930,8076,1413,786,44,0,20879
1370248598.97,8769,1663,63,1981,5090,12873,892,1601,43,0,23935
1370248600.13,8086,11689,69,4903,11767,6538,1439,1234,40,0,15062
1370248601.39,13034,5974,66,5289,18824,34272,1444,487,37,0,32506
1370248602.65,32710,3922,54,1915,4193,30977,2923,1156,53,0,24035
1370248603.9,12197,3474,44,3061,3937,60300,2582,1087,61,0,28248
1370248605.06,546,8979,50,8839,18568,16672,2275,2955,51,0,33460
1370248606.31,4513,6397,69,3806,10213,4978,1533,818,43,0,3415
1370248607.49,61987,16025,64,2261,44320,93934,1091,1022,41,0,34375
1370248608.74,2499,9979,63,1764,3334,54829,1251,700,44,0,16676
1370248609.91,9437,2672,60,4050,2787,23294,1620,1185,54,0,13986
1370248611.22,3900,1995,51,3840,13681,89981,1124,1649,41,0,30056
1370248612.39,1910,1542,75,2639,3997,15687,1024,1523,27,0,9176
1370248613.66,6302,52930,70,4379,19985,106908,1581,1946,29,0,58720
1370248614.82,39645,21258,57,3463,15349,33716,1409,647,40,0,15044
1370248616.07,22616,27111,47,3308,11616,4610,1300,952,57,0,32321
1370248617.23,3000,2625,37,2800,3890,32821,2108,810,54,0,28929
1370248618.48,16259,6855,38,2156,8424,17841,1376,644,53,0,29717
1370248619.67,2793,9558,51,5863,8752,21700,1196,1117,38,0,22641
1370248620.92,12651,6439,53,2570,75024,61181,1504,994,21,0,38806
1370248622.12,143785,8924,44,6341,18990,50512,771,949,50,0,16399
1370248623.36,26783,22587,44,3786,11431,106723,969,1680,53,0,42600
1370248624.53,19962,6263,50,10575,11721,52983,1571,3144,60,0,16876
1370248625.77,11624,4550,61,3383,6636,8216,2252,1429,75,0,7272
1370248626.94,26239,1931,70,4949,100772,10798,2694,787,50,0,19695
1370248628.15,291006,53021,70,16061,104277,1147252,3894,2828,56,0,86325
1370248629.33,137644,16851,63,18800,21015,30340,1665,1069,69,0,13053
1370248630.53,13258,14279,56,4002,7101,14674,1202,898,67,0,27653
1370248631.8,8815,5017,60,5932,4971,26916,1199,1190,74,0,24625
1370248633.0,1752,1535,77,4195,3492,104240,1527,969,50,0,19449
1370248634.2,12513,9471,70,4810,10906,21101,1208,1464,29,0,42379
1370248635.41,6727,6302,70,3468,26911,41525,1560,1534,16,0,36623
1370248636.61,50109,14276,66,6987,21408,58132,1114,1308,29,0,8721
1370248637.8,31259,5622,60,5827,4775,8952,1858,720,53,0,14042
1370248639.02,3415,8821,64,4868,11135,73379,1571,1443,53,0,24184
1370248640.19,8329,4345,67,2702,3036,8104,1607,1164,64,0,14391
1370248641.43,13218,11123,69,5993,7819,9142,2036,717,54,0,23713
1370248642.58,51540,13410,60,3835,5443,26350,1941,1037,57,0,18124
1370248643.83,18611,18651,53,4089,3402,33940,1577,2142,69,0,23476
1370248644.95,9708,11689,51,5134,4453,20559,1841,2101,64,0,48634
1370248646.17,4889,7644,54,6759,20596,9662,885,352,56,0,27246
1370248647.29,1017,4272,61,1734,2864,18832,2098,991,37,0,16528
1370248648.94,4850,11536,61,2858,4305,14034,1493,1016,29,0,24458
1370248650.3,9613,11475,63,6051,7681,19758,2723,1057,29,0,47697
1370248651.52,159801,13253,47,7187,62534,17395,2364,1360,48,0,33660
1370248652.69,69267,41887,38,5791,18977,18690,1762,1279,63,0,50139
1370248653.87,10953,5863,35,2330,11470,24533,3479,990,61,0,26837
1370248655.02,16928,19181,23,5062,38418,201953,636,844,56,0,149877
1370248656.24,9942,12672,29,2091,7309,21057,1076,1264,53,0,8934
1370248657.39,4406,1786,47,5093,6160,2318,2506,714,37,0,20433
1370248658.64,7602,9126,54,2764,5004,49722,1016,1073,44,0,7488
1370248659.92,82360,10275,50,6144,34641,11913,1670,2543,67,0,8679
1370248661.15,24259,7248,57,6033,17182,38157,1624,782,81,0,16626
1370248662.32,8602,6554,66,5162,5900,11449,1734,1552,74,0,21747
1370248663.55,198255,2863,47,3804,8799,89438,1019,771,80,0,28427
1370248664.71,68609,15059,44,6745,8432,59033,662,1047,80,0,35868
1370248665.96,37319,9845,34,3626,10013,44302,993,1512,78,0,49724
1370248667.13,90473,3355,13,2864,4234,33133,1208,909,93,0,30538
1370248668.37,5460,11903,21,3062,2541,33032,801,578,66,0,67419
1370248669.53,75762,10466,21,5663,17024,46614,991,903,67,0,23860
1370248670.78,22206,17850,26,4807,3816,46758,1099,2279,69,0,31336
1370248672.0,6667,9918,47,6063,11877,18798,1075,903,54,0,26476
1370248673.25,4407,8390,54,3054,12766,53425,3345,1137,56,0,22465
1370248674.4,4543,1838,60,2855,12271,51084,970,784,35,0,27465
1370248675.65,26358,3490,60,2924,11017,37944,959,495,38,0,9251
1370248676.82,56613,5832,47,4050,32917,53037,1930,781,43,0,46785
1370248678.07,5590,3464,38,2706,6280,30405,2558,1717,34,0,67440
1370248679.24,9119,1984,40,3459,544,31955,1072,816,43,0,21823
1370248680.5,8737,14189,40,2696,5482,21167,885,435,41,0,12696
1370248681.68,16815,6312,44,3482,20703,68140,1837,1041,37,0,30581
1370248682.94,68231,8032,48,4612,56014,44163,886,1024,54,0,27398
1370248684.1,49332,3698,43,4560,4687,10483,2160,1142,64,0,28365
1370248685.35,5270,12458,43,3886,10698,37740,1487,1220,54,0,34557
1370248686.52,8524,8684,51,6467,2523,24175,4368,1648,54,0,33847
1370248687.72,4507,1158,56,1395,2897,346794,1921,590,47,0,11382
1370248688.91,15784,2110,57,2480,3144,67109,1182,482,41,0,17307
1370248690.12,12896,8761,57,5131,15041,57887,2624,1889,40,0,42818
1370248691.4,10939,4938,50,2513,5022,30220,2235,2488,41,0,25367
1370248692.63,3901,4809,67,7866,10293,32216,1251,943,40,0,11860
1370248693.8,4688,5031,67,3254,6262,11156,3110,881,27,0,37713
1370248695.01,80679,28575,57,5037,48002,54158,1642,1066,41,0,23459
1370248696.22,32468,5413,63,5927,22064,115708,2668,1095,47,0,21316
1370248697.41,3688,11425,48,4606,3613,30211,656,1443,48,0,35735
1370248698.62,13535,5552,56,7599,11618,59615,2907,1117,53,0,31534
1370248699.77,2354,3716,69,3090,3556,41656,1351,1138,37,0,21695
1370248701.01,8447,6297,66,1948,2315,8520,1634,1491,37,0,13703
1370248702.17,5493,3625,64,2833,2463,17285,1682,1334,34,0,29855
1370248703.42,18547,9033,53,3656,3788,10453,1155,1005,37,0,43939
1370248704.56,29634,3271,38,2200,16130,9846,1965,825,47,0,46952
1370248705.77,3300,5261,47,5669,8329,9903,858,1247,34,0,30748
1370248706.91,34161,20862,53,12201,44735,7758,2985,1336,41,0,27733
1370248708.1,70620,17101,56,8576,11352,54752,3637,1532,51,0,32256
1370248709.26,70694,21380,60,6548,14277,156465,7127,2069,56,0,72543
1370248710.42,15922,3686,51,3112,15419,73055,1775,1164,63,0,28463
1370248711.66,15702,4514,47,4415,19875,20739,743,3104,57,0,27375
1370248712.81,71488,12732,38,6046,34792,71802,1323,1662,48,0,109593
1370248714.02,24531,47961,41,5025,19516,44917,1702,1192,53,0,13785
1370248715.18,23777,21395,41,4251,34113,11568,2009,1758,57,0,28313
1370248716.41,45383,23633,29,6481,33098,76004,1710,2096,60,0,115623
1370248717.57,4688,9162,37,3486,2566,26352,2530,2688,53,0,44834
1370248718.91,8682,20203,27,3035,6826,25528,1577,2219,70,0,20959
1370248720.09,4226,12975,34,3486,10974,160961,2150,1856,61,0,72564
1370248721.34,5208,3677,38,3692,33771,26037,1997,1220,35,0,21933
1370248722.49,63289,24827,48,8063,6720,75701,4686,1794,47,0,20468
1370248723.74,20139,4870,51,4446,5831,166515,1768,2701,43,0,30514
1370248724.91,13462,3222,51,3732,3818,8307,1718,529,43,0,72929
1370248726.16,15481,68022,41,4843,12051,32500,2132,1679,64,0,35507
1370248727.32,3349,7607,50,3975,7223,35435,823,1007,50,0,15318
1370248728.57,4456,894,44,1540,12239,39513,3446,1397,37,0,23879
1370248729.72,22067,8359,51,5123,18856,11603,1926,904,43,0,34582
1370248730.96,13275,5629,54,3919,11315,53160,1288,1508,26,0,62491
1370248732.19,8468,9580,50,3740,11475,9366,1642,1436,29,0,12673
1370248733.45,12660,5632,57,2925,14123,34033,2490,2006,44,0,9434
1370248734.62,15341,3432,63,5908,6681,4010,2568,1202,44,0,24963
1370248735.86,81184,9983,64,6164,49116,41074,1247,1086,57,0,22108
1370248737.03,178878,38424,53,8491,9941,43118,924,1130,77,0,26992
1370248738.29,11707,35987,43,3282,10572,66742,1677,1284,83,0,16137
1370248739.47,4820,19243,43,3920,9477,23097,1281,612,91,0,4751
1370248740.72,844,3765,54,3326,8643,13040,970,844,75,0,15219
1370248741.91,2668,7923,66,3388,14329,67420,1338,1359,50,0,19270
1370248743.16,11805,1461,69,3331,8037,33386,1193,555,30,0,46622
1370248744.33,15328,3606,66,4089,22551,32587,1958,1470,21,0,21147
1370248745.58,359917,12652,41,6217,9478,18262,1412,890,53,0,27752
1370248746.75,8636,4208,38,3721,5597,5496,1046,410,53,0,29520
1370248747.97,13300,7357,44,5569,4636,30934,3028,1810,61,0,26601
1370248749.15,9893,18522,37,3943,4638,40260,1527,3437,57,0,57524
1370248750.37,15265,12885,48,2307,9373,35106,1089,786,40,0,24539
1370248751.56,10885,9636,38,3565,9719,29041,869,1105,37,0,81534
1370248752.85,3867,21234,34,3432,6618,33945,1431,1258,40,0,20018
1370248754.02,68585,11964,29,3567,49084,51489,1131,2203,48,0,20668
1370248755.22,62191,8939,37,8008,23876,31491,1842,1108,51,0,30058
1370248756.42,20334,12286,41,2418,15482,29817,1860,847,64,0,8362
1370248757.62,9481,13184,50,12794,14002,199375,1862,1751,54,0,59282
1370248758.84,20976,12235,53,3060,3998,66739,1488,1296,54,0,27272
1370248760.0,6788,8381,57,2620,5164,63479,1647,951,54,0,5412
1370248761.23,7093,8079,67,5014,3834,16107,1719,1118,50,0,14752
1370248762.38,5892,5611,69,6875,7278,25577,1561,915,50,0,29965
1370248763.6,91074,3793,64,3823,2413,19164,852,1320,57,0,25229
1370248764.73,10149,6632,66,3672,7579,44087,1136,1466,56,0,10691
1370248765.94,14801,14325,48,2879,4845,48576,707,1545,51,0,70976
1370248767.08,5220,31095,34,2922,3093,30239,2745,624,61,0,28626
1370248768.27,4855,5495,53,4558,14652,8685,2077,1192,43,0,13785
1370248769.44,3318,2765,61,4668,3358,21646,1360,494,35,0,11560
1370248770.61,3506,17269,81,6011,8255,20435,1265,1005,41,0,9621
1370248771.84,23646,4674,77,1778,30240,22490,2545,1294,34,0,34566
1370248773.03,160293,28437,47,2756,60254,16610,2885,1028,50,0,28380
1370248774.25,10890,18589,23,3385,10474,57499,1715,1682,51,0,70230
1370248775.44,13440,4372,23,7975,6169,7240,1429,1361,44,0,27094
1370248776.68,10638,3236,38,3548,2250,68627,1239,680,48,0,18553
1370248777.97,8009,1459,20,2750,14192,88141,1476,3621,60,0,30688
1370248779.17,7916,15674,35,9675,13900,32946,2570,475,56,0,29937
1370248780.37,25512,17965,47,5777,11936,364969,2935,773,50,0,22755
1370248781.6,88610,8458,56,4949,5739,18092,2203,1310,54,0,12997
1370248782.8,11795,5133,57,5290,4704,44129,1648,1469,60,0,41428
1370248784.01,4217,40721,41,3028,3783,75838,2954,1174,66,0,32798
1370248785.18,3054,2115,50,4692,3282,37158,703,903,51,0,22467
1370248786.42,9337,7784,60,4774,11189,24772,1598,1800,34,0,28805
1370248787.6,2177,6250,63,2251,11192,28815,1928,615,35,0,11109
1370248789.35,76034,5385,67,6302,9831,41547,1442,1120,38,0,27910
1370248790.55,18398,8754,66,6937,13059,82353,2278,1171,50,0,15911
1370248791.74,39693,4931,54,2639,21753,14152,1257,835,56,0,22684
1370248793.0,11596,9882,48,3033,7695,42543,1259,1500,57,0,31322
1370248794.21,57033,24963,47,7981,85048,37027,1623,1128,48,0,67177
1370248795.43,26092,8194,29,3035,7683,108722,843,1808,44,0,55456
1370248796.61,63157,49350,50,85725,60723,38008,75975,29127,35,0,253492
1370248797.83,30177,81417,50,14708,55958,2003140,2911,2004,35,0,148249
1370248799.0,124482,25096,37,3213,51684,36110,1085,1352,44,0,36268
1370248800.23,3618,6381,48,5481,11873,42245,2082,1058,35,0,44098
1370248801.43,5561,4449,47,6721,3648,20051,826,1667,34,0,27053
1370248802.67,20731,4154,54,4274,3859,42319,1131,1514,41,0,10334
1370248803.83,7192,6118,69,2775,6612,12442,1454,852,27,0,26911
1370248805.08,3639,10589,69,3728,6670,20137,1154,1013,38,0,20732
1370248806.25,7182,5482,64,5207,6321,40252,1346,1068,38,0,36132
1370248807.5,13873,2898,61,3046,10653,14170,2108,960,29,0,20078
1370248808.67,116401,25018,53,5227,19627,34491,1626,1363,51,0,6678
1370248809.92,5195,3747,67,13161,5602,7064,1459,1727,47,0,20144
1370248811.09,13804,12778,66,4208,6230,36965,1632,1422,56,0,15047
1370248812.39,3077,4341,77,5829,9288,31322,3106,466,48,0,22321
1370248813.55,149085,17542,70,4368,69728,18264,1423,893,40,0,36393
1370248814.8,46358,3146,37,2158,30613,32027,1798,700,44,0,93811
1370248815.96,3100,7012,35,4371,4962,41041,1795,1427,30,0,38553
1370248817.2,3462,3057,37,4159,8952,47714,2018,821,35,0,12222
1370248818.33,1690,3367,56,3733,4660,4971,1582,2474,14,0,23219
1370248819.52,19047,23079,70,4409,5621,42788,1864,2127,21,0,37144
1370248820.67,50656,21046,63,4482,49806,96871,2211,294,34,0,21720
1370248821.83,150011,17296,40,4660,14918,17377,1087,1030,56,0,28006
1370248823.01,5378,9040,40,4668,4100,104921,1310,776,66,0,21289
1370248824.15,6128,15655,53,5892,5677,11363,1477,2593,66,0,9214
1370248825.36,2758,11308,57,7587,7676,34335,1241,256,51,0,84495
1370248826.5,8405,34126,69,6201,6549,23519,1860,1382,40,0,29675
1370248827.71,7984,21956,64,3847,9244,36762,1377,684,47,0,15927
1370248828.88,16487,4662,51,2655,42058,40945,844,632,35,0,30214
1370248830.11,147467,4657,40,4381,52821,13914,1148,1401,56,0,31043
1370248831.29,13318,8182,43,6156,7058,71910,2127,1450,51,0,28528
1370248832.68,5095,6425,64,9508,4669,2358744,2073,364,29,0,31588
1370248833.86,9218,3628,57,5112,4224,1131883,4122,2182,20,0,73867
1370248835.11,109552,7498,56,12163,7783,1701484,3447,6684,34,0,95796
1370248836.27,9589,6403,56,3087,6584,1085233,2355,1800,34,51,28371
1370248837.53,3537,3736,56,2206,3483,1253017,983,1278,34,26,13833
1370248838.69,10876,26751,56,9775,9315,954559,1078,4166,34,26,37978
1370248839.95,14574,16317,56,1540,3213,719639,1686,1746,34,51,36123
1370248841.12,183937,109494,56,79588,161341,958199,12995,6505,34,51,451095
1370248842.37,34273,58140,56,18438,36533,551118,4346,3493,34,51,152627
1370248843.53,4784,15794,56,3868,3599,1091997,858,575,34,26,74595
1370248844.77,6546,18830,60,8119,28421,209326,4982,5199,24,0,65509
1370248845.94,6568,5308,51,3376,9138,871540,3036,6415,26,0,20286
1370248847.17,1764,5136,50,3686,10269,1275496,1966,1702,21,0,73891
1370248848.36,9783,14841,48,3785,3431,564077,2387,3290,14,0,54103
1370248849.58,95500,42232,47,38922,26747,2208669,16884,5386,16,0,373327
1370248850.77,11171,1393,47,3222,2815,849076,460,844,20,0,16994
1370248851.98,49996,65092,41,16523,8187,1726976,8786,5376,29,0,464628
1370248853.26,45837,59829,50,40374,69361,2969829,27001,35002,26,0,270322
1370248854.48,4045,23372,57,21546,2693,119370,4042,643,21,0,109918
1370248855.67,13438,10617,51,5023,38134,2668199,4234,9456,14,0,57139
1370248856.89,7499,27374,51,2500,13750,49670,7093,6318,21,0,46958
1370248858.09,31205,20726,41,5924,11642,186981,2211,5654,23,0,107344
1370248859.32,56176,27300,26,5115,7331,301678,3870,3619,43,0,33390
1370248860.52,16712,70314,27,13972,14899,722528,14289,8888,51,0,95593
1370248861.76,13060,151436,20,10111,30266,642411,14513,15555,44,0,556843
1370248862.97,17047,41395,23,7615,8212,227347,8660,6022,50,0,76716
1370248864.19,17149,8097,10,3858,18619,8833,2348,2637,23,0,316235
1370248865.39,6363,13186,13,5396,4395,20876,1987,2079,20,0,35555
1370248866.57,4147,17778,29,6159,6763,10631,1990,1574,17,0,83995
1370248867.8,4108,5975,43,7616,1346,8297,2567,4089,11,0,27301
1370248868.97,9282,6344,66,3469,3297,9150,2562,1812,27,0,20826
1370248870.21,5157,2159,70,2941,2574,16581,2134,2823,27,0,12029
1370248871.37,10478,876,78,3417,4427,10969,984,2979,35,0,15801
1370248872.65,6126,4283,70,3505,7536,16365,2365,1445,35,0,23674
1370248873.8,15503,7444,70,3370,1428,18114,687,551,41,0,12429
1370248875.0,2648,1201,83,7296,4026,26170,2199,936,35,0,10240
1370248876.13,4650,6447,87,8954,4417,3140,1955,1400,27,0,35223
1370248877.35,9425,4502,78,3045,6608,18953,3249,1608,27,0,44628
1370248878.47,3012,4498,90,11421,3360,13782,898,1143,11,0,29954
1370248879.63,20014,19463,60,3669,2395,48129,2119,874,20,0,73905
1370248880.8,1197,6006,60,3839,8495,62915,971,1293,21,0,14201
1370248881.94,3921,1967,74,3684,8467,20803,682,1081,20,0,12636
1370248883.13,5838,4921,70,4706,2875,15729,1532,891,30,0,8616
1370248884.26,2444,4917,84,2236,4560,1686,1297,1162,29,0,12904
1370248885.51,3255,3591,84,2999,8915,2039,1471,764,29,0,8012
1370248886.66,5918,11937,81,5437,16832,27202,3553,1349,35,0,22981
1370248887.91,3797,4831,87,7716,10615,5068,1974,1250,27,0,10309
1370248889.16,3563,2727,57,6528,8823,97012,1708,1138,43,0,25728
1370248890.42,11333,3525,54,3053,4932,127226,480,1855,43,0,38096
1370248891.59,16415,1352,64,4374,4808,7870,1308,528,37,0,11009
1370248892.9,5258,6300,61,2044,5618,31755,1609,2162,29,0,17369
1370248894.07,6058,783,54,3388,10802,14526,1639,1665,30,0,25057
1370248895.32,17404,2581,69,5462,18525,29945,1062,2074,38,0,5587
1370248896.47,9655,9931,67,4755,10223,24213,1216,951,34,0,20949
1370248897.72,9352,24194,60,1614,7774,64591,1304,1709,43,0,16958
1370248898.88,4709,16528,66,9247,31066,42965,1930,959,47,0,26234
1370248900.14,12652,22825,69,14111,5998,20080,1139,563,50,0,17448
1370248901.3,6753,12399,63,2356,2141,15065,430,1058,54,0,14573
1370248902.54,1559,10818,81,5079,5672,5038,2405,618,47,0,14933
1370248903.7,7758,15946,88,10460,7516,12883,1173,1397,56,0,2762
1370248904.93,26460,13862,78,5644,14422,4211,1134,1185,60,0,12526
1370248906.12,3297,11138,83,2974,6367,25716,3649,1559,56,0,12288
1370248907.34,9094,4449,84,5089,6664,9634,3138,2084,57,0,9111
1370248908.52,15171,1754,69,3532,1635,12081,1315,2498,54,0,22873
1370248909.73,8020,12683,57,1877,5827,10360,1395,1944,50,0,25047
1370248910.93,1842,8469,54,2708,9966,46240,1671,1302,41,0,25480
1370248912.14,4740,964,51,2380,13489,18269,2393,1006,34,0,9730
1370248913.41,1638,10424,56,3723,2113,4306,1770,2180,30,0,16547
1370248914.6,794,7316,63,3691,4646,2932,1433,2501,20,0,41274
1370248915.8,571,11962,74,5317,9069,9660,1456,2513,24,0,12208
1370248916.99,29942,8941,63,3102,18234,6823,1313,887,37,0,15946
1370248918.22,6870,3296,70,6279,5879,49836,1835,1573,35,0,9952
1370248919.41,12614,11860,78,5258,3197,15579,1128,2161,50,0,16217
1370248920.63,37724,13569,61,3930,13730,41063,933,1199,53,0,54643
1370248921.84,59873,7077,56,3066,3985,5343,1046,771,64,0,8980
1370248923.07,8395,6961,43,2992,2211,45642,1394,1629,67,0,14615
1370248924.26,6925,8130,44,5848,4296,12225,1724,2139,63,0,19768
1370248925.5,7632,1851,66,7103,4577,42115,1951,2243,57,0,13005
1370248926.66,3228,6805,90,11199,4847,21984,6659,1850,35,0,22352
1370248927.91,8183,4588,94,6732,2917,81309,2394,1360,27,0,30304
1370248929.07,4177,8353,90,3706,17336,56785,2003,1216,24,0,23779
1370248930.33,5923,3536,90,4582,16024,18122,1948,1248,24,0,5889
1370248931.49,278634,2017,60,5594,12863,15402,2112,1625,53,0,18305
1370248932.73,15437,5750,47,2014,14022,96983,1941,1195,56,0,23535
1370248933.92,5624,23217,41,3100,6786,6467,1838,1185,67,0,17354
1370248935.15,9642,15747,27,3496,2883,11837,1649,632,77,0,17246
1370248936.3,13089,2377,48,4531,7884,77361,1206,1744,51,0,26970
1370248937.52,29887,3089,51,3432,11286,17351,846,1080,57,0,15740
1370248938.65,17836,10417,51,2741,32403,57254,1389,1223,53,0,16301
1370248939.83,2790,10486,50,2875,9707,23159,1721,1897,43,0,25111
1370248941.0,1811,6662,60,5015,6142,27385,1427,1786,41,0,11530
1370248942.15,8679,9796,56,2265,6543,4458,1558,2665,37,0,23198
1370248943.4,7301,1074,64,1941,8696,11309,1173,1535,35,0,6405
1370248944.56,3443,5728,75,4522,2797,35874,2418,3274,38,0,12964
