time,alpha_high,alpha_low,attention,beta_high,beta_low,delta,gamma_low,gamma_mid,meditation,poorsignal,theta
1370316427.07,162920,58232,0,31445,22282,499922,35144,8963,0,200,546498
1370316428.5,7843,30494,0,8301,8152,593956,8985,2355,0,200,80161
1370316430.22,56743,33281,0,7435,20583,160929,6200,1943,0,200,95846
1370316431.66,16679,18614,0,9249,12439,397304,9145,2918,0,200,40498
1370316433.23,23190,105148,0,83104,21473,1182937,104660,2879,0,200,303367
1370316434.57,76654,41085,0,45627,47455,1077629,68720,6404,0,200,211048
1370316435.99,84676,124495,0,59385,70553,269909,39582,4487,0,200,140588
1370316437.64,32896,11282,0,14249,15365,270446,8086,1024,0,200,44630
1370316439.06,49495,15338,0,79867,35027,675447,54963,3310,0,200,223686
1370316440.62,81665,106610,0,53186,32236,231683,23857,6720,0,200,302872
1370316441.97,128240,92659,0,74779,66970,1641194,37162,8251,0,200,195241
1370316443.39,12911,6684,0,15891,9843,358218,11650,690,0,200,220550
1370316444.82,84975,96405,0,57654,69994,1151653,33296,6319,0,200,195276
1370316446.17,79390,119829,0,34391,25174,1392926,62278,6733,0,200,151208
1370316447.57,10137,8728,0,13238,2718,954006,11397,390,0,200,44139
1370316448.98,47579,78218,0,35565,23194,1070543,33414,2718,0,200,63654
1370316450.36,68563,15117,0,86761,6128,1716040,24872,5396,0,200,302693
1370316451.7,20017,47808,0,10904,5468,397076,11826,1313,0,200,18639
1370316453.09,91708,155230,0,61686,21124,2266377,39572,5110,0,200,447430
1370316454.4,46773,84980,0,47790,28738,2390330,39431,3932,0,200,275269
1370316455.74,13492,6539,0,7650,4978,384109,21306,1577,0,200,49801
1370316457.34,82894,48384,0,23184,103843,1164299,35733,3837,0,200,700995
1370316458.87,12473,21495,0,19316,19876,258551,14188,1841,0,200,38879
1370316460.17,46568,34914,0,36742,36689,380020,67321,4172,0,200,669620
1370316461.69,152498,48271,0,29054,17637,1815485,55359,5326,0,200,376987
1370316463.06,38076,12457,0,22844,6009,318475,10516,3446,0,200,43866
1370316464.7,110372,43516,0,86052,61928,1530197,66198,17879,0,200,194845
1370316465.99,105919,46165,0,44140,90635,877007,29355,2727,0,200,652249
1370316467.38,24065,41444,0,8403,7334,250407,12457,1503,0,200,118294
1370316468.91,111144,48295,0,72820,28056,383162,32399,6712,0,200,377390
1370316470.69,281859,212794,0,393170,91562,2085510,201618,26136,0,200,196125
1370316472.11,23379,15787,0,14487,12880,629924,13112,4804,0,200,82293
1370316473.6,16653,28553,0,7869,19368,212551,13252,2084,0,200,74810
1370316475.05,97303,35754,0,70459,36169,718223,49294,4036,0,200,278334
1370316476.42,27340,60216,0,25550,23585,2311496,45112,7848,0,200,171361
1370316477.87,41019,108512,0,33493,36506,1464665,40394,9368,0,200,112881
1370316479.35,90060,65295,0,37346,25778,1525425,40876,10287,0,200,214101
1370316480.66,13381,12558,0,11087,41095,379026,3827,2090,0,200,197272
1370316482.08,44382,182225,0,43589,22258,1600941,19349,4691,0,200,276707
1370316483.61,209281,35070,0,62166,47231,1002665,27797,6570,0,200,125832
1370316484.92,53184,202189,0,43689,61492,1130505,90217,3006,0,200,179226
1370316486.3,14652,49898,0,16580,15280,414960,9367,1853,0,200,29723
1370316487.69,41934,288752,0,58255,31413,397416,53228,4346,0,200,68386
1370316488.99,46860,101569,0,86607,20415,3355517,70196,8796,0,200,361884
1370316490.39,59098,11626,0,5321,7592,324830,11378,796,0,200,47996
1370316491.76,40414,10205,0,14675,14282,457754,10759,889,0,200,51509
1370316493.06,73349,132193,0,59461,10198,733075,56931,9439,0,200,134507
1370316494.58,51310,118964,0,44996,31335,1453431,79554,4189,0,200,383088
1370316495.94,33243,290726,0,46869,30205,1813088,91022,3159,0,200,123545
1370316497.45,138096,75258,0,49220,43332,1842030,64262,3759,0,200,260484
1370316498.87,15918,71322,0,25424,6920,741086,14076,1258,0,200,26079
1370316500.36,191560,77093,0,42487,31478,983938,59346,9026,0,200,304951
1370316501.84,85427,85467,0,62372,36180,563904,39811,11560,0,200,358123
1370316503.31,51325,64845,0,10174,7846,342253,13542,2250,0,200,34142
1370316504.59,14844,8906,0,15572,10764,1015011,19160,2308,0,200,102617
1370316505.95,7840,17498,0,29737,2597,396201,25793,1957,0,200,33957
1370316507.26,92337,37962,0,79246,19263,221465,71766,3506,0,200,298788
1370316508.6,66524,84255,0,23241,27983,144285,49911,1883,0,200,264243
1370316510.0,21081,27470,0,9676,4694,144365,8231,706,0,200,31077
1370316511.3,33671,32419,0,5751,12621,57752,10163,1828,0,200,51943
1370316512.99,13053,6496,0,2182,3810,141530,2931,631,0,200,24267
1370316514.5,69038,3635,0,120364,84640,1202323,20642,5685,0,200,338376
1370316516.02,22478,12172,0,19180,6084,584442,16308,2568,0,200,131550
1370316517.61,28932,804719,0,49664,51104,321720,48449,6772,0,200,208951
1370316519.12,17108,256769,0,83717,50252,498149,69283,4234,0,200,232335
1370316520.62,22974,44152,0,14561,4745,173448,5732,1558,0,200,155186
1370316521.95,122067,135111,0,20224,27929,1121786,41755,8970,0,200,538166
1370316523.47,6399,5585,0,2387,1204,110947,1904,448,0,200,11889
1370316524.84,255435,694266,0,297538,240442,971442,252792,19971,0,200,982275
1370316526.14,40197,230208,0,96855,67802,1144097,65447,5069,0,200,268065
1370316527.66,28551,18622,0,11736,5238,316685,15824,1280,0,200,89621
1370316529.05,19795,11494,0,8367,5607,517313,13551,1816,0,200,212134
1370316530.41,39433,133361,0,51274,45307,1729423,38005,4510,0,200,145298
1370316531.75,205360,53035,0,31053,69505,1202427,36669,3504,0,200,260422
1370316533.15,13821,27020,0,10583,10987,344761,17650,1580,0,200,29579
1370316534.66,303440,483875,0,208560,223073,1642131,162412,29357,0,200,456032
1370316535.99,76097,133159,0,27110,49228,1786772,31229,4640,0,200,27570
1370316537.4,53358,131467,0,31394,58626,1439846,34114,5212,0,200,478450
1370316538.89,64785,69223,0,41083,23028,953181,89232,6170,0,200,335195
1370316540.36,78904,73752,0,69111,31972,2121840,72222,5231,0,200,196805
1370316541.66,10580,36054,0,9666,11937,536069,12255,3854,0,200,27740
1370316543.13,4377,25681,0,8788,11141,530165,14020,2133,0,200,39433
1370316544.62,193739,265395,0,33161,12510,903883,33188,4115,0,200,220747
1370316546.03,117763,16238,0,53032,115568,1656836,44457,8191,0,200,114867
1370316547.34,25992,15736,0,34015,59977,465794,70641,3530,0,200,1125117
1370316548.69,63717,138901,0,66861,22675,1183083,69103,4498,0,200,253167
1370316550.1,102653,92845,0,72363,41337,1791497,78051,4216,0,200,591971
1370316551.47,18015,10938,0,14419,3334,302323,26947,2289,0,200,6065
1370316553.0,62811,11463,0,9729,5993,134563,14321,1283,0,200,34569
1370316554.51,37856,74035,0,69453,36105,1289326,34292,7046,0,200,287545
1370316556.16,90262,1027924,0,169181,133336,2326169,342685,25197,0,200,1059391
1370316557.59,19404,67457,0,59560,8662,1224984,52407,20928,0,200,243306
1370316559.07,27568,153862,0,61293,53507,1220498,48061,3907,0,200,220556
1370316560.6,86026,68923,0,43057,29660,1403412,32456,8157,0,200,745382
1370316561.98,147862,1003941,0,161103,193018,1805355,112655,24147,0,200,1814589
1370316563.31,96677,213431,0,28813,91443,1621837,27883,5804,0,200,298814
1370316564.82,91584,58590,0,27733,75006,1227082,58595,6463,0,200,117730
1370316566.21,80741,66048,0,125212,40890,672906,71140,4846,0,200,261195
1370316567.57,29543,43742,0,7742,3867,1061946,16515,1260,0,200,76731
1370316568.9,70087,83424,0,80537,75476,2146128,72592,5943,0,200,472524
1370316570.29,48756,105922,0,47090,13150,821873,45146,4531,0,200,325951
1370316571.64,29788,20369,0,23689,7149,426344,11985,823,0,200,9083
1370316572.98,61803,353381,0,28676,46122,981645,41746,4408,0,200,182292
1370316574.37,64805,456672,0,35137,27337,433153,57870,6193,0,200,152902
1370316575.87,58292,25764,0,56098,14677,1575942,46515,5615,0,200,577356
1370316577.2,100947,59741,0,39645,48258,1640177,44882,5761,0,200,284049
1370316578.7,44950,2124,0,14527,3591,633013,17146,1479,0,200,54823
1370316580.02,94770,159766,0,35843,18295,313889,35281,6518,0,200,24571
1370316581.3,43623,20875,0,17028,10054,167719,7827,1458,0,200,21326
1370316582.77,16247,15743,0,10607,16504,107650,17064,1748,0,200,153767
1370316584.23,79825,121289,0,52424,31741,1844904,25778,8064,0,200,556788
1370316585.67,87139,134495,0,57267,110953,989364,38366,12914,0,200,292681
1370316587.1,105247,72586,0,74649,43498,580036,34418,8211,0,200,442420
1370316588.58,16642,9208,0,15894,7529,456979,7448,1712,0,200,65825
1370316590.06,72776,179962,0,34322,33285,975648,27514,19103,0,200,342349
1370316591.36,16323,13649,0,13838,7367,417278,16283,1042,0,200,39794
1370316592.87,12771,29938,0,14259,8754,679049,4494,1861,0,200,122793
1370316594.26,26195,44618,0,17959,9312,470672,23969,3918,0,200,147505
1370316595.93,2704,7543,0,2112,7048,89585,1511,359,0,200,24059
1370316597.51,9881,22402,0,12123,5500,614383,11283,1326,0,200,83043
1370316599.02,87512,87326,0,53755,16501,416254,22901,11228,0,200,335506
1370316600.33,14112,21879,0,9552,10327,980239,25101,2306,0,200,36743
1370316601.75,27759,209094,0,40828,37154,2053739,37208,11659,0,200,395934
1370316603.27,22878,55585,0,17170,8114,480831,7210,1182,0,200,80320
1370316604.57,32901,74889,0,36826,51070,1766190,75828,3643,0,200,643848
1370316606.06,21621,49717,0,16144,9443,111425,6016,820,0,200,44884
1370316607.57,70015,36828,0,40910,59311,1338640,25613,4466,0,200,31071
1370316609.09,132688,48705,0,38830,11027,364103,61685,6126,0,200,577792
1370316610.43,14356,18914,0,12897,11515,167435,8080,1575,0,200,114285
1370316611.78,23276,2592,0,24150,9296,442764,10403,1447,0,200,73949
1370316613.3,61940,66199,0,38550,56769,986635,36525,8208,0,200,150455
1370316614.67,135698,112034,0,43224,33641,1187891,53131,5033,0,200,168916
1370316616.0,56384,55806,0,29354,41140,1201477,43412,6731,0,200,177972
1370316617.38,139616,78342,0,42244,39376,1313382,44610,6671,0,200,257372
1370316618.83,52221,56026,0,61166,71711,613703,41989,9720,0,200,541419
1370316620.12,10654,21221,0,12365,5957,180922,6724,1525,0,200,28165
1370316621.6,116981,11139,0,48878,45245,1082575,36159,3979,0,200,210013
1370316622.95,20901,44616,0,52351,26849,1639172,40018,4237,0,200,248423
1370316624.36,86597,63487,0,33244,31052,1289360,62434,8741,0,200,325765
1370316625.69,842639,67344,0,121808,262700,3656970,115778,51568,0,200,1147523
1370316627.18,54866,37096,0,41477,46757,1126498,17752,6998,0,200,290745
1370316628.63,50112,16541,0,7260,5345,348706,10467,1582,0,200,40636
1370316630.05,101470,77804,0,79353,27123,442349,94852,3934,0,200,272602
1370316631.4,9060,71787,0,11186,14013,129278,7021,1742,0,200,46386
1370316632.74,21488,19607,0,22717,11243,689443,3083,883,0,200,40864
1370316634.23,77842,64708,0,34714,15268,1344404,27797,5496,0,200,490190
1370316635.58,63895,110100,0,44941,24339,1381068,105820,2892,0,200,274788
1370316637.11,68299,135517,0,44867,55587,953468,36405,4314,0,200,773819
1370316638.66,12385,16337,0,8642,3471,692149,17516,712,0,200,145243
1370316640.01,12415,74478,0,7025,9857,437830,5672,2027,0,200,138402
1370316641.35,39006,6399,0,29518,14869,826162,14867,3529,0,200,90218
1370316642.87,34327,414164,0,85720,31963,471459,90324,5391,0,200,365339
1370316644.24,17216,27667,0,19330,19474,343760,8630,1301,0,200,30211
1370316645.56,480462,457405,0,119649,155498,2037610,334500,41028,0,200,1311665
1370316647.08,18483,30893,0,10539,9825,255760,8083,2225,0,200,51376
1370316648.47,110220,59012,0,60091,16920,873966,56095,6001,0,200,638643
1370316649.98,127542,14405,0,30516,23342,606077,60974,3914,0,200,510398
1370316651.45,36446,46833,0,13710,13794,358895,6371,1080,0,200,52837
1370316652.94,95502,34225,0,33503,54344,1949431,67267,4720,0,200,156873
1370316654.33,57426,24288,0,13099,9387,251318,15885,1795,0,200,78480
1370316655.85,132917,714180,0,326131,332675,1571326,98088,33815,0,200,578390
1370316657.35,6983,2937,0,2693,1581,45964,3162,274,0,200,14856
1370316658.73,12584,41760,0,16543,5174,172876,12126,809,0,200,16310
1370316660.22,92957,159892,0,59816,60581,903759,64406,9624,0,200,245335
1370316661.73,2734,2169,0,2964,1449,134737,3077,721,0,200,24546
1370316663.2,105612,56782,0,53726,49738,609567,45090,3377,0,200,1001104
1370316664.62,69445,186714,0,40025,38034,1209843,60623,8359,0,200,614642
1370316665.95,193944,133989,0,56139,35341,2206996,23754,16305,0,200,476878
1370316667.45,29875,150242,0,88226,19244,980671,103736,8211,0,200,674595
1370316668.91,35273,95613,0,73908,48167,806333,43261,4439,0,200,117251
1370316670.2,90823,209786,0,75347,13563,1479373,67492,7499,0,200,169027
1370316671.69,67583,144620,0,62801,19798,1476914,50570,5014,0,200,490407
1370316673.06,9982,4032,0,13535,3864,645195,10699,1550,0,200,63486
1370316674.52,118794,59040,0,87104,67627,1492311,35570,3179,0,200,220406
1370316675.9,14014,13168,0,7487,4093,601459,18221,626,0,200,87539
1370316677.7,100353,41028,0,47416,13104,1502514,47119,6425,0,200,310659
1370316679.15,121674,53950,0,50786,43683,1000779,57802,12008,0,200,223222
1370316680.66,11181,14020,0,10676,16876,724044,9245,1403,0,200,85714
1370316682.18,212342,79433,0,60110,24098,1914704,53734,9492,0,200,233545
1370316683.49,48565,1944,0,9389,10829,409132,8082,1521,0,200,155120
1370316684.86,210438,813021,0,225918,101283,1862730,143992,13134,0,200,786914
1370316686.38,10595,10545,0,15128,11353,69788,13762,2145,0,200,68206
1370316687.71,20966,12828,0,22266,11044,448465,14336,1320,0,200,108850
1370316689.07,50154,299391,0,87415,87400,1467574,34564,10397,0,200,494683
1370316690.59,5628,34015,0,14392,15209,666236,5499,1153,0,200,65770
1370316691.94,1206849,501317,0,293030,263468,2421187,219330,25132,0,200,482036
1370316693.27,104736,26599,0,64445,8861,838242,39189,6914,0,200,474722
1370316694.81,45620,9411,0,16308,4648,549271,4308,1648,0,200,125795
1370316696.18,61735,11393,0,49271,25877,469070,43784,4139,0,200,497786
1370316697.49,22551,159490,0,63521,23060,917626,103365,2848,0,200,531077
1370316699.06,113357,157921,0,51786,25413,2148302,29873,6955,0,200,510834
1370316700.44,45390,10702,0,55091,107632,422731,37811,6351,0,200,422888
1370316701.76,32219,332920,0,28116,32179,394857,33338,5193,0,200,250569
1370316703.19,72538,42326,0,44382,28443,1752866,44871,5149,0,200,218408
1370316704.66,276576,919810,0,299456,89188,1583063,126670,43276,0,200,686594
1370316705.99,115540,85487,0,72799,27286,748387,53703,5308,0,200,183655
1370316707.29,28301,38873,0,35215,104891,911770,12707,15426,0,200,776885
1370316708.77,59548,30488,0,69727,18534,2226477,64925,17490,0,200,444288
1370316710.1,26982,17595,0,17733,15312,380292,12753,2599,0,200,71211
1370316711.39,60802,72132,0,57720,12617,1158060,47196,5754,0,200,104800
1370316712.87,13657,22100,0,10326,4408,228285,8260,840,0,200,193900
1370316714.18,64723,197799,0,29136,6152,816199,44169,10365,0,200,761376
1370316715.52,227064,24736,0,72973,76339,1518211,52810,5359,0,200,458457
1370316717.04,52016,187787,0,54120,27134,2682999,24854,4344,0,200,235449
1370316718.64,17345,5202,0,11711,9470,335154,10684,1701,0,200,54294
1370316720.26,70687,257298,0,51719,11968,1156356,32524,3053,0,200,390645
1370316721.62,61598,350057,0,28750,132518,1624882,40214,8621,0,200,399825
1370316722.96,89746,32347,0,52799,44980,505710,57241,6335,0,200,212459
1370316724.35,34452,44857,0,39421,14697,1145341,45151,4762,0,200,600459
1370316725.68,83323,190967,0,44704,19284,684768,40254,4175,0,200,452930
1370316727.05,69735,22281,0,11560,14475,693229,12577,1380,0,200,197938
1370316728.44,381643,106387,0,145043,168726,1787935,201533,15291,0,200,292662
1370316729.93,46808,133785,0,60910,24762,1302380,106420,4764,0,200,67494
1370316731.42,112335,16558,0,63766,38392,1847621,84199,2907,0,200,309368
1370316732.79,156948,116141,0,23935,47438,1202347,48921,9185,0,200,340470
1370316734.19,741638,461394,0,213620,204827,1580730,95173,19180,0,200,627689
1370316735.68,8571,42114,0,8260,8736,191024,11577,1897,0,200,25067
1370316737.15,38458,12755,0,22559,10701,529484,11787,1029,0,200,178647
1370316738.68,13283,89746,0,8869,4022,532670,7827,2631,0,200,35410
1370316740.22,7587,3781,0,3516,783,127211,3198,225,0,200,20835
1370316741.7,228252,413059,0,346671,154713,1091533,103359,10976,0,200,996233
1370316743.18,103821,233124,0,100433,36370,628592,59659,3603,0,200,906392
1370316744.6,67945,100675,0,39316,36691,843804,56216,4039,0,200,104317
1370316745.93,6780,3967,0,3350,640,53452,1099,416,0,200,8300
1370316747.42,70179,72544,0,57283,20815,981230,49839,4746,0,200,605692
1370316748.86,36818,174622,0,68562,53361,1259502,27173,4076,0,200,311577
1370316750.15,11967,3887,0,14236,13516,97353,10958,2060,0,200,75201
1370316751.63,39217,138119,0,32524,28820,1270602,53463,2988,0,200,433932
1370316753.11,77976,168131,0,76154,64099,1187784,46743,3614,0,200,366648
1370316754.41,60133,158895,0,38318,91164,984231,30070,15715,0,200,298075
1370316755.8,13402,8883,0,6409,31646,361458,18219,1006,0,200,141091
1370316757.19,13599,17083,0,12835,6326,359036,11679,1467,0,200,47662
1370316758.56,85648,312152,0,50176,56360,2028399,45058,8745,0,200,295629
1370316758.9,37022,12680,0,13147,15200,426166,12436,967,0,200,54802
1370316760.44,8026,39878,0,17020,12230,642146,23523,889,0,200,41092
1370316761.92,7733,40139,0,17366,11388,385821,11033,3560,0,200,102680
1370316763.42,12362,38443,0,8952,10132,84520,12249,3136,0,200,82491
1370316764.81,10240,23129,0,19478,9473,778403,8913,899,0,200,185762
1370316766.19,9026,175810,0,44952,42345,1599729,20010,4943,0,200,488668
1370316767.51,112035,198368,0,72021,64076,876932,84855,5127,0,200,354992
1370316769.03,219173,59594,0,39285,39284,789299,36737,7844,0,200,321148
1370316770.57,67921,246756,0,51859,117475,1519663,39071,9115,0,200,281813
1370316771.94,84656,32467,0,55580,75323,533192,33297,4929,0,200,486036
1370316773.26,116816,94710,0,76294,16767,2454473,39933,3367,0,200,971290
1370316774.64,43829,25897,0,9808,3573,442396,7339,885,0,200,25500
1370316776.16,16793,58528,0,10543,6331,628355,16786,2160,0,200,75427
1370316777.48,24386,27544,0,9875,7017,547297,4075,1694,0,200,50822
1370316778.9,155600,6008,0,39089,33641,1114803,69618,6720,0,200,367405
1370316780.28,106159,18155,0,57599,36978,1587888,77157,9531,0,200,155866
1370316781.57,92828,39112,0,81431,81335,1352754,47492,5710,0,200,127840
1370316783.04,38465,284704,0,37636,86609,1291817,29628,5250,0,200,236949
1370316784.51,63161,31950,0,70672,49014,1220623,53420,6766,0,200,323165
1370316785.97,115824,55998,0,71765,16097,1193229,31342,9586,0,200,86481
1370316787.38,68376,238993,0,44030,45583,528291,53061,5680,0,200,159529
1370316788.71,37759,268938,0,43433,46840,2478671,85874,8046,0,200,364594
1370316790.18,344952,548767,0,134670,121338,1563959,143291,23550,0,200,1583144
1370316791.62,21582,36295,0,9990,13428,225799,5808,2175,0,200,160601
1370316792.91,131310,42140,0,77031,22410,725458,32497,5196,0,200,169725
1370316794.4,106914,33285,0,86204,44159,1802693,26352,4225,0,200,219923
1370316795.76,23162,17213,0,6980,6944,96916,12277,2537,0,200,273370
1370316797.09,191143,82445,0,38914,62690,560097,19078,7028,0,200,289766
1370316798.49,304114,143523,0,71265,34453,1113633,24050,5212,0,200,350226
1370316800.21,12429,44327,0,13508,8833,227652,16199,2784,0,200,21785
1370316801.58,86343,109957,0,27548,102254,1147265,48933,6790,0,200,1043530
1370316802.89,83975,72844,0,57339,55690,2388553,24624,6743,0,200,250752
1370316804.68,110308,176715,0,47266,52308,786436,36380,4043,0,200,513975
1370316806.19,19204,19340,0,37581,29398,695003,45983,8833,0,200,287193
1370316807.7,2498,2723,0,5378,5433,20542,1965,501,0,200,68612
1370316809.06,9885,4849,0,14692,5816,442026,13234,828,0,200,47433
1370316810.39,28540,19417,0,10206,16662,273734,21623,600,0,200,82299
1370316811.77,146373,80620,0,64388,20122,1701376,53383,3478,0,200,595923
1370316813.29,14625,35271,0,16407,6525,395811,16519,1347,0,200,43277
1370316814.76,85647,42826,0,38160,41690,1044353,27898,5633,0,200,133719
1370316816.22,74495,65939,0,47710,40393,658331,26732,4125,0,200,114637
1370316817.74,48807,34233,0,25377,11166,295753,5882,860,0,200,42017
1370316819.31,149412,179925,0,45773,61281,936314,35020,9276,0,200,497012
1370316820.7,45996,22306,0,25394,6739,620466,16562,2269,0,200,73471
1370316822.19,18417,108369,0,55095,72242,766733,51921,10273,0,200,655171
1370316823.6,23803,10410,0,16319,12968,535928,12340,2108,0,200,36458
1370316825.09,19496,9282,0,8222,14812,723681,5613,4550,0,200,61239
1370316826.56,66537,44593,0,41542,38985,1366827,27597,7972,0,200,186423
1370316828.02,39165,26321,0,18421,3252,1003324,4751,932,0,200,59388
1370316829.33,32455,88663,0,85087,38754,2138369,38193,13577,0,200,206578
1370316830.81,15044,28707,0,28501,14493,642098,7570,827,0,200,109888
1370316832.29,21303,37586,0,24483,12310,1139851,11693,1768,0,200,123132
1370316833.98,321750,194025,0,456054,397094,613273,248059,66320,0,200,614445
1370316837.07,122707,37178,0,82907,73782,1647968,62344,6121,0,200,1160772
1370316838.65,6183,22823,0,15975,46892,152633,14344,2339,0,200,141809
1370316840.3,24135,88432,0,75193,59483,841588,44592,4866,0,200,352980
1370316841.86,13049,12592,0,19917,5531,731377,6608,1284,0,200,59423
1370316843.53,99040,192308,0,113601,54953,1194845,84844,9603,0,200,148838
1370316844.88,10187,39480,0,13797,4155,491679,12171,2436,0,200,19300
1370316846.38,148154,64061,0,39026,59138,1710580,30057,7195,0,200,123808
1370316847.75,43754,34671,0,112461,42759,1598999,59705,5608,0,200,246942
1370316849.15,27433,34134,0,16427,13936,274914,6940,1272,0,200,24421
1370316850.47,13001,14361,0,7756,5164,292019,10283,727,0,200,44888
1370316851.87,8605,58642,0,20412,7399,384114,14665,1202,0,200,332752
1370316853.27,44751,67012,0,100651,22957,837921,29861,5105,0,200,143779
1370316854.75,25043,21023,0,19575,6523,278997,11402,2341,0,200,53547
1370316856.22,13490,39713,0,10802,17598,464715,8628,1094,0,200,50672
1370316857.73,8587,67564,0,7608,10765,243704,19312,1396,0,200,66881
1370316859.12,15460,77220,0,63233,30107,2590122,20474,8015,0,200,242388
1370316860.53,58757,25712,0,10448,4180,305547,10597,834,0,200,70409
1370316861.87,200340,188776,0,63101,22408,745926,30034,6700,0,200,115514
1370316863.27,29672,93587,0,37675,73343,846567,98769,14438,0,200,480982
1370316864.63,227450,51345,0,61206,27222,999334,68703,7018,0,200,157559
1370316865.93,16893,16531,0,19170,12358,2117334,11455,632,0,200,57176
1370316867.4,35811,58303,0,10919,9694,118282,6229,1779,0,200,56316
1370316868.89,36011,105736,0,39445,26013,1056071,52302,4531,0,200,277350
1370316870.31,20727,27925,0,17845,15725,982599,24852,2204,0,200,57297
1370316871.62,58875,142027,0,53173,32074,236321,44523,4991,0,200,381549
1370316873.09,77713,48114,0,72519,9021,1753105,55248,5528,0,200,285471
1370316874.57,24135,44423,0,9647,16046,435322,11719,2151,0,200,76974
1370316875.85,111924,107439,0,40709,44782,1408861,40561,5434,0,200,150629
1370316877.2,47221,224599,0,39840,51475,234233,26131,2610,0,200,358706
1370316878.65,21118,25214,0,8736,22732,106064,7131,1376,0,200,55310
1370316880.23,18224,16045,0,11890,4043,227297,6956,1337,0,200,72160
1370316881.7,183358,161350,0,60294,30398,1070911,38963,4113,0,200,110362
1370316883.1,41479,82927,0,63232,27569,811196,24816,3226,0,200,531863
1370316884.75,8285,7983,0,21811,4731,1576658,21615,1611,0,200,52030
1370316886.17,102788,15088,0,84805,30804,2027641,73497,7224,0,200,256003
1370316887.47,24792,7416,0,10954,15843,462139,17108,3152,0,200,69427
1370316888.87,287607,6201,0,31431,20121,1044011,55842,4843,0,200,373332
1370316890.24,60778,18373,0,85483,58031,2905111,36218,3735,0,200,238497
1370316891.55,19867,46933,0,74771,62693,2198525,46456,4981,0,200,564042
1370316893.08,20434,25928,0,10522,4463,166499,8959,3645,0,200,144683
1370316894.48,157025,93251,0,40847,18239,1275340,77930,6420,0,200,140995
1370316895.79,57951,102824,0,45160,44329,1664048,86275,8596,0,200,377837
1370316897.18,36525,134939,0,60313,56156,1714595,33462,4393,0,200,358914
1370316898.71,139187,119356,0,138882,42665,1346102,42302,9462,0,200,707743
1370316900.29,22227,17655,0,5926,10745,419340,18587,1217,0,200,31716
1370316901.83,120619,124004,0,82786,31101,1171941,65599,8029,0,200,188817
1370316903.31,119413,91229,0,44770,54447,1413478,50484,9241,0,200,312947
1370316904.67,94868,46078,0,31967,73147,1279594,38350,5562,0,200,659349
1370316906.14,17194,14192,0,15754,3762,221931,9738,1161,0,200,44073
1370316907.6,25895,38367,0,26324,6608,571377,11869,3722,0,200,110126
1370316908.87,88881,112192,0,32056,42343,1714077,46891,6370,0,200,133202
1370316910.37,74341,120027,0,40928,11356,1682839,89967,7785,0,200,451179
1370316911.85,160716,123303,0,54064,7002,1858735,59450,6323,0,200,218640
1370316913.29,19319,19950,0,20854,5951,316216,13542,934,0,200,44300
1370316914.6,172495,180979,0,40061,25499,790031,73739,13516,0,200,254828
1370316916.08,20465,7785,0,7395,5789,660787,16616,2025,0,200,165334
1370316917.38,16199,1993,0,8880,8939,146646,22243,2777,0,200,103034
1370316918.73,17697,33201,0,9015,23971,599336,10762,2408,0,200,42013
1370316920.32,190969,67142,0,96867,30195,2528006,33229,8861,0,200,324858
1370316921.7,212448,949104,0,238301,235449,1416515,119385,37226,0,200,262927
1370316923.28,37555,63402,0,57337,15786,1128179,93945,7206,0,200,82562
1370316924.82,32311,33180,0,25474,5026,983846,6138,1467,0,200,95839
1370316926.32,299150,27124,0,74148,51116,225457,61479,4564,0,200,443122
1370316927.84,271110,258542,0,429170,171098,2108460,192569,98417,0,200,381499
1370316929.22,104251,117558,0,64517,32373,646816,24082,5909,0,200,235983
1370316930.51,231757,67827,0,42167,18509,1252207,36801,10128,0,200,278783
1370316931.86,74131,30151,0,31453,60789,1746798,75780,5700,0,200,205541
1370316933.26,115432,67037,0,60788,33062,826976,32210,11530,0,200,78417
1370316934.57,58771,78026,0,87985,40544,1560003,29072,9585,0,200,769603
1370316935.95,13072,30606,0,8077,6661,134762,9776,2094,0,200,109779
1370316937.37,61590,48710,0,22434,8890,145404,11356,1567,0,200,88728
1370316938.67,64608,54386,0,35534,100037,1194443,33248,8750,0,200,161963
1370316940.26,24132,12195,0,19093,13851,221014,12405,1298,0,200,56979
1370316941.64,36413,62412,0,31965,33588,1713910,79067,5491,0,200,172537
1370316943.01,57797,116675,0,49072,67974,73440,31910,6239,0,200,959694
1370316944.59,70415,88907,0,74307,67175,1208755,39246,7650,0,200,97416
1370316945.91,23507,18450,0,63686,41049,1046230,24685,5670,0,200,364861
1370316947.27,5961,3980,0,5137,892,202800,1901,306,0,200,17517
1370316948.94,10057,66980,0,16660,6054,84513,12343,1032,0,200,228209
1370316950.4,42320,133084,0,47644,25828,850807,43312,4915,0,200,317882
1370316951.69,332079,287187,0,271392,97366,1005595,172112,20997,0,200,927119
1370316953.18,105263,86467,0,80612,20638,2493012,81041,8904,0,200,365621
1370316954.68,15621,10696,0,13032,10206,720800,13180,1463,0,200,55455
1370316955.95,399440,228713,0,189993,141367,2478751,175130,21036,0,200,413911
1370316957.31,151102,64007,0,35841,78565,861625,19972,3958,0,200,232885
1370316958.83,1881,5264,0,3189,1312,129831,3676,324,0,200,33467
1370316960.23,38625,139805,0,46258,34485,1869004,28281,3709,0,200,257946
