time,alpha_high,alpha_low,attention,beta_high,beta_low,delta,gamma_low,gamma_mid,meditation,poorsignal,theta
1370477738.65,21614,78528,54,44763,98754,639584,16770,10934,74,0,304318
1370477739.68,1044,17704,50,3606,2957,142773,1610,2033,64,0,44003
1370477740.65,4573,9585,56,5933,8346,423949,2152,1876,54,0,49434
1370477741.64,24681,14403,61,36175,17708,708277,9025,6283,44,0,82732
1370477742.66,42355,10444,54,8520,60131,371718,18559,4637,48,0,98463
1370477743.64,4272,1553,60,2332,3311,34170,1639,1996,41,0,24227
1370477744.63,14482,58761,54,10896,26518,23839,3120,2989,48,0,122349
1370477745.65,3427,3612,50,7052,8399,211791,5151,1861,43,0,33321
1370477746.63,23389,12349,50,11765,8348,103320,3746,4559,38,0,174812
1370477747.62,4363,9892,44,1354,6808,67063,3038,1250,51,0,11353
1370477748.64,2924,10307,43,2990,4170,196891,2491,1662,44,0,46123
1370477749.62,6606,18735,37,7261,6535,596249,7218,5953,51,0,61582
1370477750.61,15114,69628,35,7712,3936,285179,6864,2050,67,0,70026
1370477751.63,30369,56464,37,10308,38919,730477,9581,4541,67,0,81623
1370477752.61,24611,62887,35,11354,11382,1315607,3218,1615,74,0,176690
1370477753.6,143370,9757,30,17561,40963,833130,9865,3890,83,0,113817
1370477754.62,23098,51791,35,14051,10584,39244,7310,2379,77,0,113980
1370477755.6,94872,23738,35,23705,74585,387638,10585,2769,69,0,293511
1370477756.58,21255,10566,40,9014,21790,645660,2522,1958,64,0,94608
1370477757.6,52209,43851,44,20422,30820,955882,8400,9480,61,0,94730
1370477758.59,6793,7777,43,5774,7507,473246,1743,1540,51,0,69564
1370477759.57,25809,104645,40,16138,55321,1019361,8092,7314,51,0,291375
1370477760.58,3991,9749,48,3654,7296,474455,2599,2548,60,0,12363
1370477761.58,62450,51794,41,24249,41125,1819113,10954,6212,53,0,305487
1370477762.56,12822,5975,53,16651,14708,821437,3462,1319,53,0,71601
1370477763.57,57566,52096,64,64957,51130,1680787,18642,15737,50,0,359370
1370477764.56,12351,1797,63,2321,4762,176633,1670,1004,54,0,5622
1370477765.55,5031,28336,69,12432,9988,67737,2727,2772,56,0,86604
1370477766.55,98622,118019,64,58433,41905,1767965,9397,8641,66,0,262428
1370477767.56,25808,52119,63,20846,25181,1447044,14770,4299,75,0,108764
1370477768.54,15076,14603,61,10588,8019,34267,3176,4657,61,0,79697
1370477769.55,10434,32089,54,6313,13521,453743,1548,2801,66,0,70231
1370477770.55,29696,52326,57,45941,31702,3603375,13340,7081,61,0,167650
1370477771.53,2953,14207,53,12032,5355,88538,2934,761,47,0,141475
1370477772.53,40990,2550,60,15002,9424,232725,11782,8388,53,0,46317
1370477773.53,14028,36731,67,21468,21748,673314,16777,23167,50,0,95982
1370477774.52,9112,5858,61,9048,24182,33787,13139,3720,40,0,91679
1370477775.52,909,3134,63,2090,2683,300449,2145,2362,43,0,20932
1370477776.52,10744,23951,61,21223,13322,1197629,28268,23813,35,0,109486
1370477777.5,11904,38750,51,4121,15995,76188,2487,5579,47,0,24340
1370477778.5,5212,2416,67,7315,3465,27118,2687,5585,56,0,12304
1370477779.52,16702,41449,53,3233,13456,192042,4315,3264,69,0,76565
1370477780.49,12968,20690,51,16181,24334,117890,4100,7585,69,0,102924
1370477781.5,1945,2204,63,3916,6604,267258,1367,604,51,0,16071
1370477782.5,5616,2278,61,10014,8178,16884,4077,1664,47,0,22021
1370477783.48,3731,1174,75,2225,2501,58566,770,2210,34,0,24648
1370477784.48,5801,42235,66,9632,4099,651787,5199,14878,37,0,127454
1370477785.47,21123,4388,50,3315,4673,383335,1485,690,43,0,63465
1370477786.47,52691,24398,21,14277,25466,1778177,6464,4757,38,0,598382
1370477787.47,33806,16165,30,21385,27532,486510,17644,6472,48,0,64108
1370477788.46,21156,8259,27,5449,17893,247657,8461,6860,44,0,101532
1370477789.46,12455,4897,38,5949,10994,10493,3988,3118,43,0,41766
1370477790.46,10218,111314,41,14507,29699,356722,17842,3904,50,0,397713
1370477791.45,33439,25781,27,8260,18119,212687,8918,4540,50,0,105273
1370477792.45,12635,12404,43,15784,13090,117671,5168,9421,51,0,65222
1370477793.45,42743,93697,41,26049,26555,1281503,10568,5199,57,0,176148
1370477794.44,9422,6124,50,4887,4294,307161,1331,1182,56,0,56390
1370477795.44,4254,4936,60,3177,2878,53516,507,355,56,0,15155
1370477796.44,20928,60482,51,12381,69699,525769,6523,9083,61,0,95053
1370477797.42,2994,2956,53,1683,4429,44100,671,531,54,0,11780
1370477798.43,61753,6865,61,22695,24073,309217,8304,5455,64,0,72677
1370477799.43,19174,45183,50,8368,18008,626551,6378,2922,64,0,133785
1370477800.41,25985,77966,50,12780,27243,459640,13020,4774,69,0,84508
1370477801.42,57952,98102,48,25605,19829,140701,7096,6980,77,0,168867
1370477802.42,17551,21721,35,10890,9626,497729,3527,2074,64,0,190262
1370477803.4,22671,21495,27,14050,38329,1220008,9168,7246,47,0,543428
1370477804.4,4483,383,34,1932,5055,390696,1179,423,35,0,13813
1370477805.4,36566,31983,27,15877,22559,1484154,10253,10809,24,0,239797
1370477806.39,23136,38650,34,14016,49959,1382756,22366,4851,29,0,135478
1370477807.39,20655,11982,56,20904,21136,1523219,9764,4437,48,0,43782
1370477808.39,28849,17763,53,26247,17216,618855,6770,5983,41,0,325990
1370477809.37,4349,10705,48,3264,12298,134646,2403,2381,37,0,82793
1370477810.36,16573,64290,56,22556,20751,488992,5177,6982,44,0,69194
1370477811.38,6910,30426,48,22381,58145,1517092,10940,5515,35,0,151947
1370477812.37,13714,3286,61,9836,1439,210666,1556,2196,50,0,21845
1370477813.35,2368,12997,69,2529,1854,587494,888,651,67,0,12491
1370477814.37,6678,22759,67,5018,6292,553861,4249,2527,74,0,14489
1370477815.35,11551,7523,63,7888,9618,441693,7144,3710,74,0,91615
1370477816.34,28293,10385,54,9685,32169,348887,4388,2132,74,0,44063
1370477817.36,17118,56920,47,9268,24005,94233,4544,4732,63,0,186401
1370477818.35,28199,25118,47,17304,11219,2008301,7572,5410,51,0,122065
1370477819.33,7398,15709,57,11508,5479,19703,13102,7197,63,0,22090
1370477820.35,12468,71390,60,21643,30385,37137,4059,6519,67,0,65946
1370477821.33,16206,28288,66,19032,12774,336008,9278,3171,60,0,217109
1370477822.31,37163,19987,64,9718,30193,159106,20610,6147,64,0,54341
1370477823.34,1534,2941,47,2015,4132,267094,1201,1231,44,0,44831
1370477824.32,3466,8243,47,3461,4039,111045,2630,1948,41,0,15249
1370477825.3,3103,839,54,1705,2310,83701,1480,2415,51,0,5918
1370477826.32,41160,29390,54,10580,4414,260688,3146,8365,60,0,42257
1370477827.31,31601,30165,69,17704,10570,2559262,7640,1720,83,0,50086
1370477828.29,29280,58935,54,5427,10008,155951,6006,5020,88,0,82118
1370477829.32,4580,8632,44,3030,3201,248992,1623,670,84,0,38698
1370477830.3,14701,12827,26,3897,5737,366231,7376,4143,61,0,227733
1370477831.28,23842,5110,21,6767,11806,389372,1478,981,56,0,36871
1370477832.31,14936,8854,29,5885,6577,1070495,5868,3104,48,0,47572
1370477833.28,77575,1837,24,17649,38500,830507,10715,8182,40,0,484630
1370477834.27,71781,145016,24,5745,16274,348829,6119,6070,63,0,163020
1370477835.25,10533,3593,17,2932,3892,35103,2324,2107,57,0,42096
1370477836.27,40852,45625,11,17541,23534,293915,12836,4052,51,0,344501
1370477837.26,33828,15244,23,17592,57146,1054691,21295,12380,56,0,133259
1370477838.24,2957,8027,53,14142,6127,40535,8258,3612,40,0,26351
1370477839.26,15646,8191,56,3460,8778,167287,885,681,48,0,24588
1370477840.25,25682,34475,74,30289,33265,271306,5526,10174,54,0,81132
1370477841.23,1824,67750,78,25045,20919,47518,7886,7623,61,0,92547
1370477842.25,10740,7298,63,2569,6517,12624,1155,841,75,0,14221
1370477843.24,10255,32656,74,10403,4754,18926,5548,3933,80,0,18313
1370477844.22,55667,78326,66,24341,28739,159905,10363,7488,90,0,72781
1370477845.24,30932,17174,67,24072,17725,269679,4202,5339,88,0,76797
1370477846.22,27361,25172,80,27629,23406,864453,6947,5976,84,0,44047
1370477847.21,23664,3597,75,9862,30372,37333,13446,3071,67,0,73203
1370477848.23,1795,4841,83,4124,7578,23829,3612,1998,54,0,11148
1370477849.21,20934,20905,83,19404,19515,1449146,19217,16042,56,0,57750
1370477850.19,6585,2435,75,12996,23879,232079,6845,2440,35,0,86509
1370477851.22,21849,13035,77,27863,44752,688539,4728,2759,27,0,198887
1370477852.2,8662,3159,77,9869,19764,1154343,1413,1524,24,0,28002
1370477853.19,19656,48444,61,35352,49049,513210,24789,9908,8,0,832804
1370477854.21,70897,33175,61,42108,44164,1543199,15961,8166,23,0,237160
1370477855.2,30148,15357,64,52037,35871,130068,10076,12882,23,0,280777
1370477856.17,85256,85116,57,32930,128781,919748,18934,10045,37,0,78024
1370477857.19,12137,18241,69,4855,2853,55652,2040,2859,67,0,7917
1370477858.18,12148,41498,60,15012,18356,396046,11278,7433,63,0,213545
1370477859.16,5440,31407,56,10266,11815,62056,6343,8237,75,0,64839
1370477860.17,27760,11412,57,11501,14256,82333,10892,9034,75,0,34262
1370477861.17,2631,5919,64,10709,12345,251676,2547,1585,50,0,35398
1370477862.15,3244,1344,77,2742,3058,168315,2410,2107,51,0,11617
1370477863.15,4627,4857,78,6767,18367,15668,4935,8738,40,0,41314
1370477864.16,2453,4939,78,7510,3672,173053,1920,1789,24,0,40419
1370477865.14,19912,30604,56,5958,14198,379567,6473,7681,30,0,161660
1370477866.14,29498,17550,50,13443,21655,391669,9623,5096,34,0,123597
1370477867.15,4729,6978,50,3792,2878,125368,1098,1248,47,0,16248
1370477868.13,20468,44665,53,18253,15481,639151,6964,2727,66,0,24550
1370477869.13,23220,47931,64,11294,15604,550162,7220,3798,78,0,49570
1370477870.13,120866,10166,66,33204,44894,3029454,8484,5993,81,0,239359
1370477871.11,25903,10362,64,18199,27531,724787,8774,11701,74,0,125273
1370477872.12,10989,19263,57,8103,18475,163470,2863,1850,63,0,51468
1370477873.12,19080,3703,61,19184,17492,1612174,16854,8164,43,0,127772
1370477874.11,7199,8709,63,9001,7348,372491,4571,6547,37,0,53516
1370477875.11,1956,1123,57,1441,1423,108103,329,342,35,0,15828
1370477876.11,30712,74431,60,18900,15985,85299,5486,4999,44,0,69628
1370477877.09,22179,4143,54,7279,20421,756577,5055,2116,51,0,64606
1370477878.1,29915,16724,56,14763,50787,39902,4423,6341,56,0,57099
1370477879.1,23509,10798,63,23135,15228,210821,6633,10358,57,0,147770
1370477880.08,14028,4758,67,18302,27659,1519735,14145,5299,40,0,72718
1370477881.09,10807,10260,75,7303,9010,215081,4809,5302,47,0,26194
1370477882.09,8522,24022,63,9642,16668,123811,10228,4254,37,0,175668
1370477883.07,11830,11902,75,32156,12898,662341,23466,6461,40,0,50432
1370477884.07,22728,46288,74,31569,32371,1671274,23303,9356,47,0,159587
1370477885.06,8344,2961,63,2532,9674,67687,828,708,43,0,22827
1370477886.06,7642,1016,78,6093,4088,21598,1043,389,48,0,18958
1370477887.06,8892,21225,64,9637,28824,137083,2062,1642,51,0,55497
1370477888.04,15207,33963,50,3979,24752,360101,2014,877,56,0,77273
1370477889.05,10570,4925,64,11470,18989,94552,931,1643,53,0,28003
1370477890.05,76159,120153,53,125840,127515,2061128,14828,4289,41,0,1748970
1370477891.04,3882,2837,57,3281,5449,79274,825,126,43,0,9317
1370477892.04,11655,23207,64,9963,34462,497374,2220,988,35,0,110473
1370477893.04,5238,15042,50,2169,3278,46084,395,203,50,0,12805
1370477894.02,50222,178616,54,53135,41921,1843330,12251,4384,69,0,229925
1370477895.02,15365,6526,51,6283,8454,252804,1514,691,74,0,28501
1370477896.03,39303,44323,51,17637,42966,780993,7373,2681,78,0,158919
1370477897.01,30353,11092,51,26589,93416,1051341,7838,9270,51,0,389035
1370477898.01,11427,8721,50,7579,8886,382955,3659,1780,40,0,69649
1370477899.02,16873,4444,50,10122,10855,153504,1869,560,35,0,55141
1370477900.0,139169,14323,56,53000,11735,1731903,7483,4655,38,0,188515
1370477901.0,31094,26176,66,22542,27154,343797,3880,2618,54,0,74632
1370477902.01,31638,62835,74,40933,80010,764803,4128,1570,57,0,143386
1370477902.99,43963,61837,70,19281,46435,1017448,6906,3317,67,0,81714
1370477903.99,21985,41215,75,30764,39775,957412,9855,3332,64,0,79793
1370477905.0,95025,91213,75,111086,128610,1381815,15181,17577,57,0,597336
1370477905.98,83437,122979,77,108621,246210,1507998,23372,8960,56,0,370926
1370477906.98,73777,14136,66,11250,45561,1869277,8390,1370,50,0,185341
1370477907.98,16462,31041,57,9957,4665,127957,1635,778,56,0,40952
1370477908.96,5325,2293,57,2286,1511,203859,309,204,67,0,8329
1370477909.95,25594,20665,47,7730,10570,685572,2261,338,74,0,83333
1370477910.98,915,4361,48,1010,1637,44066,220,142,69,0,17450
1370477911.95,27204,10235,41,4843,5833,702883,949,1109,67,0,41018
1370477912.94,33827,45510,41,19109,30955,1023094,1513,1887,66,0,84286
1370477913.96,10015,4998,47,4614,5343,74477,873,760,63,0,37302
1370477914.94,2325,1635,54,2617,3089,352124,527,356,57,0,19418
1370477915.93,23156,18191,56,11418,21909,743060,3778,1105,48,0,117310
1370477916.95,3865,7553,51,2491,5704,177727,984,705,47,0,20138
1370477917.93,3839,2680,53,4224,3726,275464,973,627,38,0,31117
1370477918.91,4002,3391,56,4084,9166,122258,484,439,41,0,17853
1370477919.93,23898,44669,61,12557,30288,799419,1778,2063,53,0,49594
1370477920.92,5620,16697,57,4063,17104,836363,6092,2729,48,0,53429
1370477921.91,22662,7949,57,11472,36394,1288203,4845,1757,51,0,69588
1370477922.93,6329,661,43,865,10679,277417,1085,325,54,0,11879
1370477923.91,7317,30519,37,6477,15750,34083,2342,1855,48,0,82612
1370477924.89,33729,8322,54,21944,15237,26543,28989,19301,56,0,26405
1370477925.91,62273,12555,57,21674,63700,37095,5440,7780,64,0,54902
1370477926.9,23933,33397,77,84396,22856,494797,23531,10763,57,0,274694
1370477927.88,3297,1600,90,3762,1165,71294,752,418,53,0,15014
1370477928.9,4574,17930,81,5272,5702,134123,22425,2913,54,0,19285
1370477929.89,30063,25620,70,21845,42027,309359,3595,32731,43,0,261177
1370477930.87,24059,51484,51,23344,61754,192975,8887,7484,41,0,540656
1370477931.89,6871,6985,51,6336,7390,425126,4462,1467,47,0,21564
1370477932.87,13397,12124,56,9240,15346,84829,6531,4742,43,0,21924
1370477933.86,10879,36513,56,25028,84486,1927654,5270,8666,40,0,309811
1370477934.84,827,8076,78,5236,2236,93394,5361,4313,53,0,9779
1370477935.86,8909,3165,61,4066,6624,487033,1635,1490,38,0,107636
1370477936.85,17999,13338,64,34966,16112,56461,9629,7594,30,0,77033
1370477937.83,2128,20654,69,5348,3131,84619,3647,1726,48,0,23919
1370477938.85,27816,17399,51,14267,11352,329944,11685,10964,38,0,235136
1370477939.84,24153,26425,54,5193,6781,514294,2558,986,57,0,59937
1370477940.82,6989,15969,56,14110,10048,121367,6165,3483,67,0,10629
1370477941.84,34462,2049,57,8342,7431,242402,7720,9733,67,0,32447
1370477942.83,6251,8104,81,13906,10454,355079,4877,2793,77,0,15622
1370477943.81,3899,26294,93,7043,9967,170012,2577,9392,78,0,17650
1370477944.83,7483,13248,74,5927,19710,206914,1356,1616,67,0,80276
1370477945.81,21471,8105,67,13982,21108,382055,2063,4112,51,0,153399
1370477946.8,19798,20807,54,13561,10802,356964,3557,3914,53,0,70740
1370477947.82,9227,9627,63,13421,44521,925518,14252,6023,40,0,18386
1370477948.8,10993,5076,56,2820,7849,642450,2857,2474,38,0,82225
1370477949.78,16769,16208,53,14385,38212,410128,3382,10307,35,0,291364
1370477950.81,37827,41496,56,25967,13777,1156875,3505,11329,43,0,43976
1370477951.8,1385,6510,34,1515,1362,80647,3362,1945,41,0,32691
1370477952.78,36432,41866,38,10095,35672,900892,19208,7363,51,0,130460
1370477953.79,16888,45283,44,14530,64933,54894,10932,7310,64,0,95141
1370477954.78,10214,37992,47,27364,17113,1367177,5469,5137,54,0,79983
1370477955.76,50209,94943,60,30291,30080,1367273,3247,3270,69,0,79028
1370477956.78,8962,2133,69,6335,3480,195232,5741,3913,61,0,40387
1370477957.77,29696,26645,64,24263,72122,1664067,8814,9149,51,0,323234
1370477958.75,19353,1736,53,5474,6782,200124,5379,4389,50,0,53365
1370477959.75,30827,20283,61,23712,23535,604621,7713,6544,44,0,34820
1370477960.76,10712,5924,54,3365,4416,238851,2141,1007,51,0,31517
1370477961.74,3002,3822,61,3118,9241,214121,3085,1370,54,0,21776
1370477962.74,4205,3591,81,9553,4976,106859,15499,5647,54,0,13929
1370477963.74,8837,11236,77,8800,14202,310375,9116,2290,50,0,31185
1370477964.73,9982,4201,78,4687,6586,630458,1958,1111,44,0,43468
1370477965.73,15151,12328,87,22063,22114,535111,5571,4515,48,0,54602
1370477966.73,23664,39820,67,14354,15250,830566,8310,3606,50,0,147887
1370477967.71,36422,3685,61,6859,14385,235320,6577,3413,60,0,21678
1370477968.72,18965,10357,61,30761,43363,1255574,11659,8601,47,0,398876
1370477969.72,22847,13969,53,25523,24506,929381,13286,7048,41,0,173134
1370477970.71,4875,35015,41,5763,12284,827484,2616,2601,34,0,203025
1370477971.71,4110,20363,41,6005,4346,664119,4010,1597,26,0,34971
1370477972.71,74885,25851,43,25065,43487,877884,5182,4906,47,0,152529
1370477973.7,20254,19676,37,4532,19563,173699,5380,7040,61,0,27319
1370477974.7,4729,604,63,15054,6712,258648,4086,4410,54,0,40817
1370477975.7,30787,45459,60,15866,5699,116408,11009,4522,53,0,165296
1370477976.68,19758,20720,60,10537,8982,532160,4979,9464,51,0,77049
1370477977.68,1143,3223,63,1640,1792,42625,752,871,43,0,11525
1370477978.69,29621,38294,57,103777,18983,1580066,28785,10085,47,0,472276
1370477979.67,53176,16162,48,10043,23147,441525,7387,4239,40,0,262349
1370477980.67,15213,11921,47,4973,14594,27915,3287,3546,41,0,36163
1370477981.67,5573,2017,29,1722,551,115017,1431,713,29,0,75914
1370477982.66,1069,2933,8,293,683,38334,429,158,41,0,10731
1370477983.66,34312,34017,14,17397,35902,1447402,2309,3276,40,0,277915
1370477984.65,6679,22145,13,3218,1884,230136,2164,926,51,0,17103
1370477985.65,49263,21968,24,9019,24603,692747,7297,3550,70,0,60019
1370477986.65,4295,11390,35,8533,10579,676335,2828,1091,57,0,159274
1370477987.63,16733,35596,44,15125,10867,473777,5420,4949,69,0,55262
1370477988.63,22388,30052,51,14632,24747,515258,3792,5699,57,0,68771
1370477989.65,57584,79321,44,9587,59554,433157,4369,2871,54,0,187651
1370477990.62,48563,2338,66,52289,62707,1373305,4659,3851,66,0,64805
1370477991.62,42440,36903,67,35333,40733,336006,2566,3290,61,0,129939
1370477992.63,18153,18624,70,20865,12021,340153,3342,946,57,0,84666
1370477993.61,24825,74400,80,61003,114359,1578208,18786,18575,40,0,878067
1370477994.62,111509,148173,66,106962,117019,941053,26437,30263,40,0,635314
1370477995.62,2428,957,63,6510,5259,123636,3600,1430,20,0,46941
1370477996.6,9427,381,66,12021,10353,1072440,2278,2281,13,0,38935
1370477997.6,24526,88809,66,44250,27859,1428326,8706,8869,21,0,504233
1370477998.61,15091,3940,50,3017,19334,65548,4002,2034,13,0,111508
1370477999.59,19640,12418,43,9170,4287,1256573,944,1365,29,0,93818
1370478000.59,24828,35296,29,13519,14981,1200651,12015,6234,40,0,128925
1370478001.61,46597,49570,24,10979,11020,719067,5670,7504,48,0,162380
1370478002.58,15304,35502,34,7646,27021,168505,2173,2225,57,0,104204
1370478003.58,9082,2684,51,8557,10625,215903,1389,1337,61,0,9885
1370478004.58,33593,15141,50,7364,5166,261764,2870,3215,64,0,77281
1370478005.56,7003,794,66,4546,1143,214418,4065,1111,63,0,12906
1370478006.57,6259,7890,83,42376,29619,303882,18065,4733,44,0,163487
1370478007.57,40672,29009,63,23926,14986,1310978,19630,14384,37,0,326923
1370478008.56,56895,36692,67,16739,18716,101443,10918,3844,38,0,105989
1370478009.54,34172,84156,56,26170,29900,740938,24691,20354,38,0,217285
1370478010.56,57840,17966,51,17962,36520,543801,7348,12146,66,0,39559
1370478011.54,4069,2317,61,10936,9452,1275650,8251,2511,56,0,55293
1370478012.53,24268,16201,60,15942,9835,73051,6564,3705,44,0,185845
1370478013.55,66592,29154,64,28628,20787,986091,29501,8158,48,0,121895
1370478014.53,67317,2635,56,8931,17887,1576230,6775,11303,48,0,56980
1370478015.52,4826,8046,61,5112,1278,240072,873,816,70,0,7937
1370478016.54,14375,3938,69,7401,12647,422455,5392,5608,80,0,27039
1370478017.52,3718,5144,63,2035,6614,1014358,926,541,74,0,21041
1370478018.5,8244,22243,67,9119,3291,91218,3423,2221,66,0,58772
1370478019.54,11008,5425,63,7652,13915,1719961,6920,3084,56,0,33992
1370478020.51,9147,51892,54,20072,34318,405322,6891,5217,50,0,195271
1370478021.49,2666,1971,57,1138,1194,175691,325,266,56,0,6643
1370478022.52,13674,37279,53,11090,14469,265634,4092,3528,54,0,108572
1370478023.5,6792,4232,44,3436,5166,125458,865,807,51,0,38480
1370478024.48,5150,5340,43,2393,2199,36476,1495,1081,53,0,30648
1370478025.5,29355,30595,35,5321,19522,387465,2010,3929,57,0,46364
1370478026.48,4669,35928,41,14170,9193,938309,7080,6121,60,0,70286
1370478027.47,60654,17167,41,9743,14458,483531,12317,4971,77,0,45389
1370478028.5,50743,12489,41,9427,8287,207935,6286,4777,83,0,86084
1370478029.47,2184,5111,40,2484,9945,115711,1930,2711,64,0,46761
1370478030.46,3638,18041,30,2583,3601,265623,2106,725,69,0,21387
1370478031.48,19181,21882,40,15219,9825,138182,3926,2146,63,0,51859
1370478032.46,8075,7263,41,4068,11537,53630,3016,2355,53,0,42410
1370478033.45,7915,20682,56,14474,12011,298917,6443,7031,63,0,61471
1370478034.43,17581,10144,61,6801,25247,96139,3692,5768,56,0,34781
1370478035.45,9122,8312,56,9583,21795,207674,6720,3804,43,0,85695
1370478036.44,13524,17610,51,5853,1953,74654,3471,1520,47,0,83798
1370478037.42,22435,40681,47,13458,7359,530276,5100,3100,53,0,80977
1370478038.44,20463,20991,47,20799,14042,1201665,4730,5260,48,0,155648
1370478039.43,5853,20748,41,6279,32375,82217,7943,6396,51,0,79156
1370478040.41,3645,11799,48,9401,25077,560824,5463,3575,40,0,97807
1370478041.43,10451,10390,38,8785,19531,835288,11702,3075,21,0,198391
1370478042.41,4391,898,37,6240,5579,99876,2974,2577,10,0,61946
1370478043.4,28713,43945,38,14060,37077,529415,5179,11043,16,0,110456
1370478044.42,7438,27166,41,7607,16662,142016,4788,2133,35,0,27880
1370478045.4,9709,4633,48,5523,5263,53770,3104,2669,43,0,51457
1370478046.39,3736,8409,43,4270,12576,43284,4151,1867,53,0,56442
1370478047.41,12805,13157,44,3357,8605,25554,3130,2966,60,0,16124
1370478048.39,3732,1987,47,4568,2748,8779,3000,2329,44,0,25611
1370478049.37,62538,28859,48,36075,34169,751990,6690,7129,47,0,322923
1370478050.4,17716,7436,44,6620,4580,972440,2160,1721,50,0,98476
1370478051.38,8037,7616,48,4261,8598,206288,1622,1363,40,0,30379
1370478052.36,15204,19213,44,9899,9243,50414,12365,4811,51,0,62160
1370478053.38,16524,8461,43,2978,14022,60815,2671,1962,64,0,11671
1370478054.37,6189,13155,56,15786,3694,30637,6680,4153,63,0,82558
1370478055.35,9469,11752,41,858,2764,68519,1052,2075,70,0,19395
1370478056.37,9303,18725,37,7962,9702,356266,3563,1171,64,0,94377
1370478057.36,25742,10706,27,5009,35906,577371,3455,5859,51,0,101348
1370478058.34,6857,7891,23,3508,5066,352576,1213,714,61,0,20514
1370478059.34,6804,6747,47,6893,10665,24566,3930,5070,53,0,18050
1370478060.34,7294,19182,35,1768,2439,60753,1815,2132,57,0,49220
1370478061.33,26415,63383,48,16815,8378,35898,3855,5011,74,0,51782
1370478062.33,2775,21490,47,6576,29265,1186707,3633,2042,67,0,48885
1370478063.33,609,1944,41,548,949,83961,239,361,75,0,1641
1370478064.33,14338,19322,47,2904,7884,71752,4671,3636,78,0,40928
1370478065.32,3746,6249,56,6439,4983,77506,2667,2668,69,0,10063
1370478066.32,23048,51022,56,24353,34811,206553,5245,3141,70,0,175821
1370478067.31,9618,43234,44,12118,9136,322844,3735,5015,57,0,235274
1370478068.31,7078,9317,51,2195,2406,109052,1345,971,61,0,13465
1370478069.31,4662,4610,38,1857,2680,75634,1443,1026,64,0,11834
1370478070.29,18663,5684,37,9418,13187,470152,5516,5197,57,0,101247
1370478071.3,19819,27011,44,7781,7698,26559,7060,4031,70,0,45656
1370478072.3,10097,3300,50,7601,2785,101104,5021,7668,56,0,47287
1370478073.29,1081,31870,44,9586,9326,45743,4740,3229,47,0,147691
1370478074.28,32997,147053,35,9026,14112,220591,3543,6567,64,0,118858
1370478075.29,26133,15577,40,22101,9932,42273,3577,6145,56,0,101149
1370478076.27,40108,22792,37,8296,4265,28194,4202,3813,74,0,38060
1370478077.28,8192,14874,44,5067,11766,29474,2730,5771,83,0,25161
1370478078.28,12245,29527,60,9761,8838,90096,2981,2002,80,0,30637
1370478079.26,15282,46633,48,7650,8142,1324989,3115,4961,88,0,88811
1370478080.26,37166,7053,53,24334,21602,315852,3356,9013,70,0,120418
1370478081.26,46780,23761,44,6897,8999,1374199,6648,4375,75,0,76397
1370478082.27,12089,14872,38,3352,10397,194051,1459,1435,74,0,20052
1370478083.25,31869,41023,35,20584,21258,1161108,4117,4747,56,0,535640
1370478084.24,27794,21469,30,12421,28581,1043396,12337,3449,63,0,71623
1370478085.23,4518,7618,50,19111,42474,1986979,10291,5638,41,0,69448
1370478086.25,9328,35725,54,8770,14623,83288,4716,5003,43,0,23558
1370478087.22,8681,14870,61,10312,27587,41182,5813,3706,44,0,126174
1370478088.22,6864,1756,74,9852,12625,390926,3646,899,35,0,23296
1370478089.23,22923,5625,60,14945,35039,454465,5243,6665,38,0,190575
1370478090.21,18733,56016,61,24917,19877,585202,13350,11161,34,0,87159
1370478091.21,9802,4931,63,5611,5156,115531,4782,2364,38,0,48057
1370478092.22,52582,39703,43,16284,47545,967503,10188,4194,41,0,307623
1370478093.2,17681,19866,48,19950,21380,1083271,6157,8731,47,0,148418
1370478094.2,7193,8158,35,2615,7919,1438011,3023,1761,41,0,40826
1370478095.2,4513,1957,27,2963,2851,675209,1562,1107,30,0,59184
1370478096.19,10503,6490,34,6614,6265,117407,1565,4229,30,0,68167
1370478097.19,3751,16266,38,8967,10375,47463,2646,4212,37,0,35282
1370478098.19,11080,6449,41,3539,5578,15669,2119,1467,38,0,36841
1370478099.18,25015,21118,47,12791,13466,195402,15493,3339,48,0,162697
1370478100.19,2243,12457,50,9850,19631,26247,4019,4398,43,0,83385
1370478101.18,20304,5292,50,19808,19942,605292,9078,3287,37,0,93995
1370478102.16,8143,17735,64,13685,2394,149200,4208,1957,40,0,25549
1370478103.17,6969,51591,50,2958,17465,159954,2732,3471,44,0,145371
1370478104.17,15628,7271,54,11031,29372,3310,8488,2041,51,0,41865
1370478105.15,35534,8869,50,7381,11693,78481,3854,2221,67,0,28654
1370478106.16,35363,74524,30,7362,3440,51738,4313,2206,81,0,30511
1370478107.17,22068,29124,47,8698,13427,481234,7556,3670,83,0,105867
1370478108.14,27102,90183,24,6101,49177,149728,4818,4056,88,0,176706
1370478109.14,31679,35034,11,5924,32480,134540,5230,5243,81,0,115936
1370478110.15,9548,15546,16,7446,10121,34615,2828,4128,61,0,69033
1370478111.13,72767,31700,17,36582,31636,666176,18748,10886,53,0,463068
1370478112.12,7707,14921,23,8320,13561,664056,1680,1588,37,0,214819
1370478113.14,39898,25400,38,17305,15528,432495,12080,4444,40,0,71577
